file_id,newspaper_name,lynch_address,date,news_address,news_location_lon,news_location_lat,newspaper_city,newspaper_state_code,year,page,url,city_lynch,state_lynch,sn,lynching.lon,lynching.lat,miles,in_state,decade,Newspaper_State,Newspaper_Region,Border,words,file_id_old
13799_0,The Portland daily press,"little rock, AR",1883-04-05T00:00:00Z,"Portland, Maine",-70.25682,43.659099,Portland,ME,1883,seq-1,https://articleextractor.org/pages/13799/me_edgecomb_ver02/sn83016025/1883/04/05/ed-1/seq-1/1,little rock,AR,,,,,N,1880s,Maine,Northeast,Not_Border,31,13799
13799_1,The Portland daily press,"little rock, AR",1883-04-05T00:00:00Z,"Portland, Maine",-70.25682,43.659099,Portland,ME,1883,seq-1,https://articleextractor.org/pages/13799/me_edgecomb_ver02/sn83016025/1883/04/05/ed-1/seq-1/1,little rock,AR,,,,,N,1880s,Maine,Northeast,Not_Border,31,13799
13799_2,The Portland daily press,"little rock, AR",1883-04-05T00:00:00Z,"Portland, Maine",-70.25682,43.659099,Portland,ME,1883,seq-1,https://articleextractor.org/pages/13799/me_edgecomb_ver02/sn83016025/1883/04/05/ed-1/seq-1/1,little rock,AR,,,,,N,1880s,Maine,Northeast,Not_Border,31,13799
13801_0,The farmer and mechanic,"millen County, GA",1883-08-22T00:00:00Z,"Raleigh, North Carolina",-78.63818,35.77959,Raleigh,NC,1883,seq-3,https://articleextractor.org/pages/13801/ncu_grandfather_ver01/sn85042098/1883/08/22/ed-1/seq-3/2,millen County,GA,,,,,N,1880s,North Carolina,South,Not_Border,52,13801
13801_1,The farmer and mechanic,"millen County, GA",1883-08-22T00:00:00Z,"Raleigh, North Carolina",-78.63818,35.77959,Raleigh,NC,1883,seq-3,https://articleextractor.org/pages/13801/ncu_grandfather_ver01/sn85042098/1883/08/22/ed-1/seq-3/2,millen County,GA,,,,,N,1880s,North Carolina,South,Not_Border,52,13801
13831_0,The Savannah morning news.,"NA, NA",1904-08-22T00:00:00Z,"Savannah, Georgia",-81.0912,32.080899,Savannah,GA,1904,seq-8,https://articleextractor.org/pages/13831/gu_inspector_ver01/sn89053684/1904/08/22/ed-1/seq-8/1,NA,NA,,,,,N,1900s,Georgia,South,Not_Border,190,13831
13831_1,The Savannah morning news.,"NA, NA",1904-08-22T00:00:00Z,"Savannah, Georgia",-81.0912,32.080899,Savannah,GA,1904,seq-8,https://articleextractor.org/pages/13831/gu_inspector_ver01/sn89053684/1904/08/22/ed-1/seq-8/1,NA,NA,,,,,N,1900s,Georgia,South,Not_Border,190,13831
13844_0,The semi-weekly messenger,"barnwell, SC",1905-12-29T00:00:00Z,"Wilmington, North Carolina",-77.88681,34.210389,Wilmington,NC,1905,seq-5,https://articleextractor.org/pages/13844/ncu_green_ver01/sn91068367/1905/12/29/ed-1/seq-5/1,barnwell,SC,,,,,N,1900s,North Carolina,South,Not_Border,135,13844
13844_1,The semi-weekly messenger,"barnwell, SC",1905-12-29T00:00:00Z,"Wilmington, North Carolina",-77.88681,34.210389,Wilmington,NC,1905,seq-5,https://articleextractor.org/pages/13844/ncu_green_ver01/sn91068367/1905/12/29/ed-1/seq-5/1,barnwell,SC,,,,,N,1900s,North Carolina,South,Not_Border,135,13844
13844_2,The semi-weekly messenger,"barnwell, SC",1905-12-29T00:00:00Z,"Wilmington, North Carolina",-77.88681,34.210389,Wilmington,NC,1905,seq-5,https://articleextractor.org/pages/13844/ncu_green_ver01/sn91068367/1905/12/29/ed-1/seq-5/1,barnwell,SC,,,,,N,1900s,North Carolina,South,Not_Border,135,13844
13849_0,The frontier.,"lincoln, NE",1905-09-07T00:00:00Z,"O'Neill City, Nebraska",-98.64789,42.457672,O'Neill City,NE,1905,seq-6,https://articleextractor.org/pages/13849/nbu_keithsbear_ver02/2010270509/1905/09/07/ed-1/seq-6/1,lincoln,NE,,,,,Y,1900s,Nebraska,Midwest,Not_Border,150,13849
13849_1,The frontier.,"lincoln, NE",1905-09-07T00:00:00Z,"O'Neill City, Nebraska",-98.64789,42.457672,O'Neill City,NE,1905,seq-6,https://articleextractor.org/pages/13849/nbu_keithsbear_ver02/2010270509/1905/09/07/ed-1/seq-6/1,lincoln,NE,,,,,Y,1900s,Nebraska,Midwest,Not_Border,150,13849
13849_2,The frontier.,"lincoln, NE",1905-09-07T00:00:00Z,"O'Neill City, Nebraska",-98.64789,42.457672,O'Neill City,NE,1905,seq-6,https://articleextractor.org/pages/13849/nbu_keithsbear_ver02/2010270509/1905/09/07/ed-1/seq-6/1,lincoln,NE,,,,,Y,1900s,Nebraska,Midwest,Not_Border,150,13849
13918_0,Cayton's weekly,"NA, NA",1918-09-21T00:00:00Z,"Seattle, Washington",-122.33285,47.606139,Seattle,WA,1918,seq-4,https://articleextractor.org/pages/13918/wa_elm_ver01/sn87093353/1918/09/21/ed-1/seq-4/1,NA,NA,,,,,N,1910s,Washington,West,Not_Border,89,13918
13918_1,Cayton's weekly,"NA, NA",1918-09-21T00:00:00Z,"Seattle, Washington",-122.33285,47.606139,Seattle,WA,1918,seq-4,https://articleextractor.org/pages/13918/wa_elm_ver01/sn87093353/1918/09/21/ed-1/seq-4/1,NA,NA,,,,,N,1910s,Washington,West,Not_Border,89,13918
13928_0,Omaha daily bee.,"Milan, GA",1919-07-28T00:00:00Z,"Omaha , Nebraska",-95.9345,41.256537,Omaha,NE,1919,seq-1,https://articleextractor.org/pages/13928/nbu_coreopsis_ver01/sn99021999/1919/07/28/ed-1/seq-1/1,Milan,GA,,,,,N,1910s,Nebraska,Midwest,Not_Border,148,13928
13928_1,Omaha daily bee.,"Milan, GA",1919-07-28T00:00:00Z,"Omaha , Nebraska",-95.9345,41.256537,Omaha,NE,1919,seq-1,https://articleextractor.org/pages/13928/nbu_coreopsis_ver01/sn99021999/1919/07/28/ed-1/seq-1/1,Milan,GA,,,,,N,1910s,Nebraska,Midwest,Not_Border,148,13928
13929_0,The Wisconsin weekly blade,"NA, NA",1919-02-06T00:00:00Z,"Madison, Wisconsin",-89.40075,43.072166,Madison,WI,1919,seq-2,https://articleextractor.org/pages/13929/whi_imp_ver01/sn84025842/1919/02/06/ed-1/seq-2/1,NA,NA,,,,,N,1910s,Wisconsin,Midwest,Not_Border,340,13929
13929_1,The Wisconsin weekly blade,"NA, NA",1919-02-06T00:00:00Z,"Madison, Wisconsin",-89.40075,43.072166,Madison,WI,1919,seq-2,https://articleextractor.org/pages/13929/whi_imp_ver01/sn84025842/1919/02/06/ed-1/seq-2/1,NA,NA,,,,,N,1910s,Wisconsin,Midwest,Not_Border,340,13929
13937_0,Norwich bulletin,"Omaha, NE",1919-10-01T00:00:00Z,"Norwich, Connecticut",-72.07591,41.524265,Norwich,CT,1919,seq-1,https://articleextractor.org/pages/13937/ct_berlin_ver01/sn82014086/1919/10/01/ed-1/seq-1/1,Omaha,NE,,,,,N,1910s,Connecticut,Northeast,Not_Border,192,13937
13937_1,Norwich bulletin,"Omaha, NE",1919-10-01T00:00:00Z,"Norwich, Connecticut",-72.07591,41.524265,Norwich,CT,1919,seq-1,https://articleextractor.org/pages/13937/ct_berlin_ver01/sn82014086/1919/10/01/ed-1/seq-1/1,Omaha,NE,,,,,N,1910s,Connecticut,Northeast,Not_Border,192,13937
13941_0,The Colorado statesman,"NA, NA",1919-11-08T00:00:00Z,"Denver, Colorado",-104.99025,39.739236,Denver,CO,1919,seq-1,https://articleextractor.org/pages/13941/cohi_hamilton_ver01/sn83025514/1919/11/08/ed-1/seq-1/1,NA,NA,,,,,N,1910s,Colorado,West,Not_Border,442,13941
13941_1,The Colorado statesman,"NA, NA",1919-11-08T00:00:00Z,"Denver, Colorado",-104.99025,39.739236,Denver,CO,1919,seq-1,https://articleextractor.org/pages/13941/cohi_hamilton_ver01/sn83025514/1919/11/08/ed-1/seq-1/1,NA,NA,,,,,N,1910s,Colorado,West,Not_Border,442,13941
13941_2,The Colorado statesman,"NA, NA",1919-11-08T00:00:00Z,"Denver, Colorado",-104.99025,39.739236,Denver,CO,1919,seq-1,https://articleextractor.org/pages/13941/cohi_hamilton_ver01/sn83025514/1919/11/08/ed-1/seq-1/1,NA,NA,,,,,N,1910s,Colorado,West,Not_Border,442,13941
13941_3,The Colorado statesman,"NA, NA",1919-11-08T00:00:00Z,"Denver, Colorado",-104.99025,39.739236,Denver,CO,1919,seq-1,https://articleextractor.org/pages/13941/cohi_hamilton_ver01/sn83025514/1919/11/08/ed-1/seq-1/1,NA,NA,,,,,N,1910s,Colorado,West,Not_Border,442,13941
13946_0,El Paso herald.,"Omaha, NE",1919-09-30T00:00:00Z,"El Paso, Texas",-106.48502,31.761878,El Paso,TX,1919,seq-1,https://articleextractor.org/pages/13946/txdn_hungary_ver01/sn88084272/1919/09/30/ed-1/seq-1/3,Omaha,NE,,,,,N,1910s,Texas,South,Not_Border,352,13946
13946_1,El Paso herald.,"Omaha, NE",1919-09-30T00:00:00Z,"El Paso, Texas",-106.48502,31.761878,El Paso,TX,1919,seq-1,https://articleextractor.org/pages/13946/txdn_hungary_ver01/sn88084272/1919/09/30/ed-1/seq-1/3,Omaha,NE,,,,,N,1910s,Texas,South,Not_Border,352,13946
13960_0,The Seattle star,"NA, NA",1921-08-20T00:00:00Z,"Seattle, Washington",-122.33285,47.606139,Seattle,WA,1921,seq-14,https://articleextractor.org/pages/13960/wa_bainbridge_ver01/sn87093407/1921/08/20/ed-1/seq-14/1,NA,NA,,,,,N,1920s,Washington,West,Not_Border,118,13960
13960_1,The Seattle star,"NA, NA",1921-08-20T00:00:00Z,"Seattle, Washington",-122.33285,47.606139,Seattle,WA,1921,seq-14,https://articleextractor.org/pages/13960/wa_bainbridge_ver01/sn87093407/1921/08/20/ed-1/seq-14/1,NA,NA,,,,,N,1920s,Washington,West,Not_Border,118,13960
13967_0,The Pensacola journal.,"Athens, GA",1922-09-03T00:00:00Z,"Pensacola, Florida",-87.21692,30.421309,Pensacola,FL,1922,seq-1,https://articleextractor.org/pages/13967/fu_cedarkey_ver01/sn87062268/1922/09/03/ed-1/seq-1/1,Athens,GA,,,,,N,1920s,Florida,South,Not_Border,93,13967
13968_0,Brownsville herald,"Conroe, TX",1922-05-21T00:00:00Z,"Brownsville, Texas",-97.49748,25.901747,Brownsville,TX,1922,seq-1,https://articleextractor.org/pages/13968/txdn_burnett_ver01/sn86063730/1922/05/21/ed-1/seq-1/1,Conroe,TX,,,,,Y,1920s,Texas,South,Not_Border,222,13968
13978_0,The daily worker,"Brookhaven, MS",1928-07-20T00:00:00Z,"Chicago, Illinois",-87.6298,41.878114,Chicago,IL,1928,seq-1,https://articleextractor.org/pages/13978/iune_fluorite_ver01/sn84020097/1928/07/20/ed-1/seq-1/1,Brookhaven,MS,,,,,N,1920s,Illinois,Midwest,Not_Border,728,13978
13984_0,The Detroit tribune.,"NA, NA",1937-11-06T00:00:00Z,"Detroit, Michigan",-83.04575,42.331427,Detroit,MI,1937,seq-1,https://articleextractor.org/pages/13984/mimtptc_albion_ver01/sn92063852/1937/11/06/ed-1/seq-1/1,NA,NA,,,,,N,1930s,Michigan,Midwest,Not_Border,202,13984
13984_1,The Detroit tribune.,"NA, NA",1937-11-06T00:00:00Z,"Detroit, Michigan",-83.04575,42.331427,Detroit,MI,1937,seq-1,https://articleextractor.org/pages/13984/mimtptc_albion_ver01/sn92063852/1937/11/06/ed-1/seq-1/1,NA,NA,,,,,N,1930s,Michigan,Midwest,Not_Border,202,13984
13994_0,Minneapolis spokesman,"Monroe, GA",1960-01-22T00:00:00Z,"Minneapolis, Minnesota",-93.26501,44.977753,Minneapolis,MN,1960,seq-8,https://articleextractor.org/pages/13994/mnhi_dodgeball_ver01/sn83025247/1960/01/22/ed-1/seq-8/1,Monroe,GA,,,,,N,1960s,Minnesota,Midwest,Not_Border,63,13994
13999_0,The Mankato free press,"Scooba, MS",1906-12-28T00:00:00Z,"Mankato, Minnesota",-93.9994,44.163578,Mankato,MN,1906,seq-3,https://articleextractor.org/pages/13999/mnhi_goalball_ver01/sn83016589/1906/12/28/ed-1/seq-3/2,Scooba,MS,,,,,N,1900s,Minnesota,Midwest,Not_Border,219,13999
13999_1,The Mankato free press,"Scooba, MS",1906-12-28T00:00:00Z,"Mankato, Minnesota",-93.9994,44.163578,Mankato,MN,1906,seq-3,https://articleextractor.org/pages/13999/mnhi_goalball_ver01/sn83016589/1906/12/28/ed-1/seq-3/2,Scooba,MS,,,,,N,1900s,Minnesota,Midwest,Not_Border,219,13999
13999_2,The Mankato free press,"Scooba, MS",1906-12-28T00:00:00Z,"Mankato, Minnesota",-93.9994,44.163578,Mankato,MN,1906,seq-3,https://articleextractor.org/pages/13999/mnhi_goalball_ver01/sn83016589/1906/12/28/ed-1/seq-3/2,Scooba,MS,,,,,N,1900s,Minnesota,Midwest,Not_Border,219,13999
14022_0,Tarboro' press,"Columbus, GA",1851-09-06T00:00:00Z,"Tarborough, North Carolina",-77.5358,35.896824,Tarborough,NC,1851,seq-1,https://articleextractor.org/pages/14022/ncu_dan_ver01/sn85042204/1851/09/06/ed-1/seq-1/1,Columbus,GA,,,,,N,1850s,North Carolina,South,Not_Border,181,14022
14022_1,Tarboro' press,"Columbus, GA",1851-09-06T00:00:00Z,"Tarborough, North Carolina",-77.5358,35.896824,Tarborough,NC,1851,seq-1,https://articleextractor.org/pages/14022/ncu_dan_ver01/sn85042204/1851/09/06/ed-1/seq-1/1,Columbus,GA,,,,,N,1850s,North Carolina,South,Not_Border,181,14022
14022_2,Tarboro' press,"Columbus, GA",1851-09-06T00:00:00Z,"Tarborough, North Carolina",-77.5358,35.896824,Tarborough,NC,1851,seq-1,https://articleextractor.org/pages/14022/ncu_dan_ver01/sn85042204/1851/09/06/ed-1/seq-1/1,Columbus,GA,,,,,N,1850s,North Carolina,South,Not_Border,181,14022
14028_0,Daily Kennebec journal,"New Orleans, LA",1894-01-02T00:00:00Z,"Augusta, Maine",-69.77949,44.310624,Augusta,ME,1894,seq-7,https://articleextractor.org/pages/14028/me_freeport_ver01/sn82014248/1894/01/02/ed-1/seq-7/1,New Orleans,LA,,,,,N,1890s,Maine,Northeast,Not_Border,23,14028
14028_1,Daily Kennebec journal,"New Orleans, LA",1894-01-02T00:00:00Z,"Augusta, Maine",-69.77949,44.310624,Augusta,ME,1894,seq-7,https://articleextractor.org/pages/14028/me_freeport_ver01/sn82014248/1894/01/02/ed-1/seq-7/1,New Orleans,LA,,,,,N,1890s,Maine,Northeast,Not_Border,23,14028
14028_2,Daily Kennebec journal,"New Orleans, LA",1894-01-02T00:00:00Z,"Augusta, Maine",-69.77949,44.310624,Augusta,ME,1894,seq-7,https://articleextractor.org/pages/14028/me_freeport_ver01/sn82014248/1894/01/02/ed-1/seq-7/1,New Orleans,LA,,,,,N,1890s,Maine,Northeast,Not_Border,23,14028
14045_0,Chicago daily tribune,"DeKalb, MS",1877-05-14T00:00:00Z,"Chicago, Illinois",-87.6298,41.878114,Chicago,IL,1877,seq-2,https://articleextractor.org/pages/14045/dlc_jefferson_ver02/sn84031492/1877/05/14/ed-1/seq-2/1,DeKalb,MS,,,,,N,1870s,Illinois,Midwest,Not_Border,2014,14045
14045_1,Chicago daily tribune,"DeKalb, MS",1877-05-14T00:00:00Z,"Chicago, Illinois",-87.6298,41.878114,Chicago,IL,1877,seq-2,https://articleextractor.org/pages/14045/dlc_jefferson_ver02/sn84031492/1877/05/14/ed-1/seq-2/1,DeKalb,MS,,,,,N,1870s,Illinois,Midwest,Not_Border,2014,14045
14047_0,Wessington Springs herald.,"Manley, NC",1885-08-07T00:00:00Z,"Wessington Spri, South Dakota",-98.56954,44.079157,Wessington Spri,SD,1885,seq-2,https://articleextractor.org/pages/14047/sdhi_mustang_ver01/sn99067997/1885/08/07/ed-1/seq-2/1,Manley,NC,,,,,N,1880s,South Dakota,Midwest,Not_Border,26,14047
14047_1,Wessington Springs herald.,"Manley, NC",1885-08-07T00:00:00Z,"Wessington Spri, South Dakota",-98.56954,44.079157,Wessington Spri,SD,1885,seq-2,https://articleextractor.org/pages/14047/sdhi_mustang_ver01/sn99067997/1885/08/07/ed-1/seq-2/1,Manley,NC,,,,,N,1880s,South Dakota,Midwest,Not_Border,26,14047
14047_2,Wessington Springs herald.,"Manley, NC",1885-08-07T00:00:00Z,"Wessington Spri, South Dakota",-98.56954,44.079157,Wessington Spri,SD,1885,seq-2,https://articleextractor.org/pages/14047/sdhi_mustang_ver01/sn99067997/1885/08/07/ed-1/seq-2/1,Manley,NC,,,,,N,1880s,South Dakota,Midwest,Not_Border,26,14047
14047_3,Wessington Springs herald.,"Manley, NC",1885-08-07T00:00:00Z,"Wessington Spri, South Dakota",-98.56954,44.079157,Wessington Spri,SD,1885,seq-2,https://articleextractor.org/pages/14047/sdhi_mustang_ver01/sn99067997/1885/08/07/ed-1/seq-2/1,Manley,NC,,,,,N,1880s,South Dakota,Midwest,Not_Border,26,14047
14053_0,Minneapolis spokesman,"Monroe, GA",1946-08-02T00:00:00Z,"Minneapolis, Minnesota",-93.26501,44.977753,Minneapolis,MN,1946,seq-4,https://articleextractor.org/pages/14053/mnhi_croquet_ver01/sn83025247/1946/08/02/ed-1/seq-4/1,Monroe,GA,,,,,N,1940s,Minnesota,Midwest,Not_Border,429,14053
14053_1,Minneapolis spokesman,"Monroe, GA",1946-08-02T00:00:00Z,"Minneapolis, Minnesota",-93.26501,44.977753,Minneapolis,MN,1946,seq-4,https://articleextractor.org/pages/14053/mnhi_croquet_ver01/sn83025247/1946/08/02/ed-1/seq-4/1,Monroe,GA,,,,,N,1940s,Minnesota,Midwest,Not_Border,429,14053
14053_2,Minneapolis spokesman,"Monroe, GA",1946-08-02T00:00:00Z,"Minneapolis, Minnesota",-93.26501,44.977753,Minneapolis,MN,1946,seq-4,https://articleextractor.org/pages/14053/mnhi_croquet_ver01/sn83025247/1946/08/02/ed-1/seq-4/1,Monroe,GA,,,,,N,1940s,Minnesota,Midwest,Not_Border,429,14053
14053_3,Minneapolis spokesman,"Monroe, GA",1946-08-02T00:00:00Z,"Minneapolis, Minnesota",-93.26501,44.977753,Minneapolis,MN,1946,seq-4,https://articleextractor.org/pages/14053/mnhi_croquet_ver01/sn83025247/1946/08/02/ed-1/seq-4/1,Monroe,GA,,,,,N,1940s,Minnesota,Midwest,Not_Border,429,14053
14239_0,The Nome daily nugget.,"Noble, OK",1914-04-07T00:00:00Z,"Nome, Alaska",-165.40864,64.500591,Nome,AK,1914,seq-1,https://articleextractor.org/pages/14239/ak_kingcrab_ver03/sn87062011/1914/04/07/ed-1/seq-1/1,Noble,OK,,,,,N,1910s,Alaska,West,Not_Border,126,14239
14257_0,Pine Bluff daily graphic.,"Millington, TN",1894-09-11T00:00:00Z,"Pine Bluff, Arkansas",-92.0034,34.224908,Pine Bluff,AR,1894,seq-2,https://articleextractor.org/pages/14257/arhi_elvis_ver01/sn89051168/1894/09/11/ed-1/seq-2/1,Millington,TN,,,,,N,1890s,Arkansas,South,Not_Border,224,14257
14257_1,Pine Bluff daily graphic.,"Millington, TN",1894-09-11T00:00:00Z,"Pine Bluff, Arkansas",-92.0034,34.224908,Pine Bluff,AR,1894,seq-2,https://articleextractor.org/pages/14257/arhi_elvis_ver01/sn89051168/1894/09/11/ed-1/seq-2/1,Millington,TN,,,,,N,1890s,Arkansas,South,Not_Border,224,14257
14274_0,The Birmingham age-herald,"Muldrow, OK",1912-01-02T00:00:00Z,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1912,seq-6,https://articleextractor.org/pages/14274/au_huie_ver01/sn85038485/1912/01/02/ed-1/seq-6/1,Muldrow,OK,,,,,N,1910s,Alabama,South,Not_Border,76,14274
14274_1,The Birmingham age-herald,"Muldrow, OK",1912-01-02T00:00:00Z,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1912,seq-6,https://articleextractor.org/pages/14274/au_huie_ver01/sn85038485/1912/01/02/ed-1/seq-6/1,Muldrow,OK,,,,,N,1910s,Alabama,South,Not_Border,76,14274
14287_0,Arizona republican,"Port Gibson, MS",1899-08-19T00:00:00Z,"Phoenix, Arizona",-112.07404,33.448377,Phoenix,AZ,1899,seq-1,https://articleextractor.org/pages/14287/az_elk_ver01/sn84020558/1899/08/19/ed-1/seq-1/1,Port Gibson,MS,,,,,N,1890s,Arizona,West,Not_Border,357,14287
14302_0,The Elbert County tribune,"Marietta, GA",1915-08-20T00:00:00Z,"Elbert, Colorado",-104.53715,39.219468,Elbert,CO,1915,seq-4,https://articleextractor.org/pages/14302/cohi_jasper_ver01/sn90051300/1915/08/20/ed-1/seq-4/1,Marietta,GA,,,,,N,1910s,Colorado,West,Not_Border,134,14302
14302_1,The Elbert County tribune,"Marietta, GA",1915-08-20T00:00:00Z,"Elbert, Colorado",-104.53715,39.219468,Elbert,CO,1915,seq-4,https://articleextractor.org/pages/14302/cohi_jasper_ver01/sn90051300/1915/08/20/ed-1/seq-4/1,Marietta,GA,,,,,N,1910s,Colorado,West,Not_Border,134,14302
14324_0,New Britain herald,"Ottawa, OH",1916-08-31T00:00:00Z,"New Britain, Connecticut",-72.77954,41.66121,New Britain,CT,1916,seq-1,https://articleextractor.org/pages/14324/ct_kinks_ver01/sn82014519/1916/08/31/ed-1/seq-1/1,Ottawa,OH,,,,,N,1910s,Connecticut,Northeast,Not_Border,182,14324
14324_1,New Britain herald,"Ottawa, OH",1916-08-31T00:00:00Z,"New Britain, Connecticut",-72.77954,41.66121,New Britain,CT,1916,seq-1,https://articleextractor.org/pages/14324/ct_kinks_ver01/sn82014519/1916/08/31/ed-1/seq-1/1,Ottawa,OH,,,,,N,1910s,Connecticut,Northeast,Not_Border,182,14324
14345_0,The San Francisco call,"Magnolia, AL",1909-12-21T00:00:00Z,"San Francisco , California",-122.41942,37.774929,San Francisco,CA,1909,seq-4,https://articleextractor.org/pages/14345/curiv_jenner_ver01/sn85066387/1909/12/21/ed-1/seq-4/1,Magnolia,AL,,,,,N,1900s,California,West,Not_Border,83,14345
14345_1,The San Francisco call,"Magnolia, AL",1909-12-21T00:00:00Z,"San Francisco , California",-122.41942,37.774929,San Francisco,CA,1909,seq-4,https://articleextractor.org/pages/14345/curiv_jenner_ver01/sn85066387/1909/12/21/ed-1/seq-4/1,Magnolia,AL,,,,,N,1900s,California,West,Not_Border,83,14345
14352_0,Los Angeles herald,"Springfield, MO",1906-04-15T00:00:00Z,"Los Angeles , California",-118.24264,34.054908,Los Angeles,CA,1906,seq-1,https://articleextractor.org/pages/14352/curiv_oasis_ver01/sn85042462/1906/04/15/ed-1/seq-1/1,Springfield,MO,,,,,N,1900s,California,West,Not_Border,177,14352
14352_1,Los Angeles herald,"Springfield, MO",1906-04-15T00:00:00Z,"Los Angeles , California",-118.24264,34.054908,Los Angeles,CA,1906,seq-1,https://articleextractor.org/pages/14352/curiv_oasis_ver01/sn85042462/1906/04/15/ed-1/seq-1/1,Springfield,MO,,,,,N,1900s,California,West,Not_Border,177,14352
14352_2,Los Angeles herald,"Springfield, MO",1906-04-15T00:00:00Z,"Los Angeles , California",-118.24264,34.054908,Los Angeles,CA,1906,seq-1,https://articleextractor.org/pages/14352/curiv_oasis_ver01/sn85042462/1906/04/15/ed-1/seq-1/1,Springfield,MO,,,,,N,1900s,California,West,Not_Border,177,14352
14366_0,The Wilmington daily Republican.,"Shelbyville, IN",1891-08-24T00:00:00Z,"Wilmington, Delaware",-75.54839,39.744655,Wilmington,DE,1891,seq-1,https://articleextractor.org/pages/14366/deu_episky_ver01/sn88053055/1891/08/24/ed-1/seq-1/1,Shelbyville,IN,,,,,N,1890s,Delaware,South,Border,92,14366
14366_1,The Wilmington daily Republican.,"Shelbyville, IN",1891-08-24T00:00:00Z,"Wilmington, Delaware",-75.54839,39.744655,Wilmington,DE,1891,seq-1,https://articleextractor.org/pages/14366/deu_episky_ver01/sn88053055/1891/08/24/ed-1/seq-1/1,Shelbyville,IN,,,,,N,1890s,Delaware,South,Border,92,14366
14369_0,The Wilmington daily Republican.,"Scottsville, KY",1894-07-17T00:00:00Z,"Wilmington, Delaware",-75.54839,39.744655,Wilmington,DE,1894,seq-1,https://articleextractor.org/pages/14369/deu_episky_ver01/sn88053055/1894/07/17/ed-1/seq-1/1,Scottsville,KY,,,,,N,1890s,Delaware,South,Border,60,14369
14381_0,The Sentinel=record.,"Cairo, IL",1910-02-19T00:00:00Z,"Hot Springs, Arkansas",-93.0546,34.507762,Hot Springs,AR,1910,seq-1,https://articleextractor.org/pages/14381/arhi_electabuzz_ver01/sn89051285/1910/02/19/ed-1/seq-1/1,Cairo,IL,,,,,N,1910s,Arkansas,South,Not_Border,1077,14381
14383_0,Newport weekly independent.,"New York City, NY",1903-07-24T00:00:00Z,"Newport, Arkansas",-91.26413,35.606063,Newport,AR,1903,seq-2,https://articleextractor.org/pages/14383/arhi_kangaskhan_ver02/sn89051128/1903/07/24/ed-1/seq-2/1,New York City,NY,,,,,N,1900s,Arkansas,South,Not_Border,308,14383
14396_0,The Birmingham age-herald,"Springfield, MO",1906-11-26T00:00:00Z,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1906,seq-1,https://articleextractor.org/pages/14396/au_evans_ver01/sn85038485/1906/11/26/ed-1/seq-1/1,Springfield,MO,,,,,N,1900s,Alabama,South,Not_Border,150,14396
14397_0,The Birmingham age-herald,"Chattanooga, TN",1909-05-25T00:00:00Z,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1909,seq-6,https://articleextractor.org/pages/14397/au_flagg_ver01/sn85038485/1909/05/25/ed-1/seq-6/1,Chattanooga,TN,,,,,N,1900s,Alabama,South,Not_Border,603,14397
14397_2,The Birmingham age-herald,"Chattanooga, TN",1909-05-25T00:00:00Z,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1909,seq-6,https://articleextractor.org/pages/14397/au_flagg_ver01/sn85038485/1909/05/25/ed-1/seq-6/1,Chattanooga,TN,,,,,N,1900s,Alabama,South,Not_Border,603,14397
14406_0,Phoenix tribune,"Benton, LA",1922-07-22T00:00:00Z,"Phoenix, Arizona",-112.07404,33.448377,Phoenix,AZ,1922,seq-1,https://articleextractor.org/pages/14406/az_campfiregoneout_ver03/sn96060881/1922/07/22/ed-1/seq-1/1,Benton,LA,,,,,N,1920s,Arizona,West,Not_Border,207,14406
14406_1,Phoenix tribune,"Benton, LA",1922-07-22T00:00:00Z,"Phoenix, Arizona",-112.07404,33.448377,Phoenix,AZ,1922,seq-1,https://articleextractor.org/pages/14406/az_campfiregoneout_ver03/sn96060881/1922/07/22/ed-1/seq-1/1,Benton,LA,,,,,N,1920s,Arizona,West,Not_Border,207,14406
14435_0,Waterbury evening Democrat,"Barnwell, SC",1889-12-30T00:00:00Z,"Waterbury, Connecticut",-73.0515,41.558152,Waterbury,CT,1889,seq-1,https://articleextractor.org/pages/14435/ct_forest_ver01/sn94053256/1889/12/30/ed-1/seq-1/1,Barnwell,SC,,,,,N,1880s,Connecticut,Northeast,Not_Border,125,14435
14435_1,Waterbury evening Democrat,"Barnwell, SC",1889-12-30T00:00:00Z,"Waterbury, Connecticut",-73.0515,41.558152,Waterbury,CT,1889,seq-1,https://articleextractor.org/pages/14435/ct_forest_ver01/sn94053256/1889/12/30/ed-1/seq-1/1,Barnwell,SC,,,,,N,1880s,Connecticut,Northeast,Not_Border,125,14435
14436_0,Waterbury evening Democrat,"Wamack Hill, AL",1893-01-02T00:00:00Z,"Waterbury, Connecticut",-73.0515,41.558152,Waterbury,CT,1893,seq-3,https://articleextractor.org/pages/14436/ct_gum_ver01/sn94053256/1893/01/02/ed-1/seq-3/1,Wamack Hill,AL,,,,,N,1890s,Connecticut,Northeast,Not_Border,15,14436
