"","...1","file_id","article_id","sn","newspaper_name","year","month","day","page","edition","mod_id","URL","newspaper_state","file_id2","index"
"2786",107335,18029,0,"sn85049554","Evening times-Republican (Marshalltown, I...)",1903,8,12,"seq-2","ed-1",1,"https://articleextractor.org/pages/18029/iahi_duesenberg_ver01/sn85049554/1903/08/12/ed-1/seq-2/1","Iowa","18029_0",1955
"2787",568314,18030,0,"sn99065803","Mrs. Grundy of Grundy. (Tracy City, Ten...)",1903,4,23,"seq-3","ed-1",1,"https://articleextractor.org/pages/18030/tu_eddie_ver02/sn99065803/1903/04/23/ed-1/seq-3/1","Tennessee","18030_0",1956
"2788",345444,18031,0,"sn83025294","The Butte inter mountain (Butte, Mont.)",1903,2,13,"seq-2","ed-1",1,"https://articleextractor.org/pages/18031/mthi_goldeneye_ver01/sn83025294/1903/02/13/ed-1/seq-2/1","Montana","18031_0",1957
"2789",62688,18032,0,"sn89053204","Americus times-recorder (Americus, Ga.)",1903,8,7,"seq-2","ed-1",1,"https://articleextractor.org/pages/18032/gu_ara_ver01/sn89053204/1903/08/07/ed-1/seq-2/1","Georgia","18032_0",1958
"2790",192406,18033,0,"sn82016014","The Topeka state journal (Topeka, Kansas)",1903,8,25,"seq-6","ed-1",1,"https://articleextractor.org/pages/18033/khi_gygax_ver01/sn82016014/1903/08/25/ed-1/seq-6/1","Kansas","18033_0",1959
"2791",354048,18034,0,"sn95070058","The Norfolk weekly news-journal. (Norfolk, Neb.)",1903,6,12,"seq-5","ed-1",1,"https://articleextractor.org/pages/18034/nbu_gering_ver01/sn95070058/1903/06/12/ed-1/seq-5/1","Nebraska","18034_0",1960
"2792",354051,18034,1,"sn95070058","The Norfolk weekly news-journal. (Norfolk, Neb.)",1903,6,12,"seq-5","ed-1",1,"https://articleextractor.org/pages/18034/nbu_gering_ver01/sn95070058/1903/06/12/ed-1/seq-5/1","Nebraska","18034_1",1961
"2793",344402,18035,0,"sn84036012","The Anaconda standard (Anaconda, Mont.)",1894,12,30,"seq-16","ed-1",1,"https://articleextractor.org/pages/18035/mthi_darter_ver01/sn84036012/1894/12/30/ed-1/seq-16/1","Montana","18035_0",1962
"2794",344405,18035,1,"sn84036012","The Anaconda standard (Anaconda, Mont.)",1894,12,30,"seq-16","ed-1",1,"https://articleextractor.org/pages/18035/mthi_darter_ver01/sn84036012/1894/12/30/ed-1/seq-16/1","Montana","18035_1",1963
"2795",196249,18036,0,"sn83040592","Baxter Springs news (Baxter Springs,...)",1894,11,3,"seq-4","ed-1",1,"https://articleextractor.org/pages/18036/khi_jones_ver01/sn83040592/1894/11/03/ed-1/seq-4/1","Kansas","18036_0",1964
"2796",196252,18036,1,"sn83040592","Baxter Springs news (Baxter Springs,...)",1894,11,3,"seq-4","ed-1",1,"https://articleextractor.org/pages/18036/khi_jones_ver01/sn83040592/1894/11/03/ed-1/seq-4/1","Kansas","18036_1",1965
"2797",63586,18037,0,"sn86063034","The morning news (Savannah, Ga.)",1893,5,11,"seq-2","ed-1",1,"https://articleextractor.org/pages/18037/gu_drew_ver02/sn86063034/1893/05/11/ed-1/seq-2/1","Georgia","18037_0",1966
"2798",477643,18038,0,"sn85038119","The Hocking sentinel (Logan, Ohio)",1903,7,16,"seq-2","ed-1",1,"https://articleextractor.org/pages/18038/ohi_delta_ver01/sn85038119/1903/07/16/ed-1/seq-2/1","Ohio","18038_0",1967
"2799",477648,18038,1,"sn85038119","The Hocking sentinel (Logan, Ohio)",1903,7,16,"seq-2","ed-1",1,"https://articleextractor.org/pages/18038/ohi_delta_ver01/sn85038119/1903/07/16/ed-1/seq-2/1","Ohio","18038_1",1968
"2800",477650,18038,2,"sn85038119","The Hocking sentinel (Logan, Ohio)",1903,7,16,"seq-2","ed-1",1,"https://articleextractor.org/pages/18038/ohi_delta_ver01/sn85038119/1903/07/16/ed-1/seq-2/1","Ohio","18038_2",1969
"2801",63668,18039,0,"sn86063034","The morning news (Savannah, Ga.)",1893,11,22,"seq-1","ed-1",1,"https://articleextractor.org/pages/18039/gu_drew_ver02/sn86063034/1893/11/22/ed-1/seq-1/1","Georgia","18039_0",1970
"2802",63670,18039,1,"sn86063034","The morning news (Savannah, Ga.)",1893,11,22,"seq-1","ed-1",1,"https://articleextractor.org/pages/18039/gu_drew_ver02/sn86063034/1893/11/22/ed-1/seq-1/1","Georgia","18039_1",1971
"2803",63523,18040,0,"sn86063034","The morning news (Savannah, Ga.)",1893,3,29,"seq-4","ed-1",1,"https://articleextractor.org/pages/18040/gu_drew_ver02/sn86063034/1893/03/29/ed-1/seq-4/1","Georgia","18040_0",1972
"2804",208930,18041,0,"sn85052020","Semi-weekly interior journal (Stanford, Ky.)",1893,11,17,"seq-2","ed-1",1,"https://articleextractor.org/pages/18041/kyu_casablanca_ver01/sn85052020/1893/11/17/ed-1/seq-2/1","Kentucky","18041_0",1973
"2805",175820,18042,0,"sn92053934","Rock Island Argus. (Rock Island, Il...)",1893,12,8,"seq-1","ed-1",1,"https://articleextractor.org/pages/18042/iune_ephemera_ver01/sn92053934/1893/12/08/ed-1/seq-1/1","Illinois","18042_0",1974
"2806",372877,18043,0,"sn91068084","Fisherman & farmer (Edenton, N.C.)",1893,2,17,"seq-7","ed-1",1,"https://articleextractor.org/pages/18043/ncu_elk_ver01/sn91068084/1893/02/17/ed-1/seq-7/1","North Carolina","18043_0",1975
"2807",346867,18044,0,"sn83025308","The Helena independent (Helena, Mont.)",1893,5,7,"seq-4","ed-1",1,"https://articleextractor.org/pages/18044/mthi_kelseya_ver02/sn83025308/1893/05/07/ed-1/seq-4/1","Montana","18044_0",1976
"2808",237543,18045,0,"sn85038709","Alma record. (Alma, Mich.)",1894,5,18,"seq-6","ed-1",1,"https://articleextractor.org/pages/18045/mimtptc_chelsea_ver01/sn85038709/1894/05/18/ed-1/seq-6/1","Michigan","18045_0",1977
"2809",374107,18046,0,"sn91068305","The Durham daily globe. (Durham, N.C.)",1893,9,9,"seq-1","ed-1",1,"https://articleextractor.org/pages/18046/ncu_fisher_ver01/sn91068305/1893/09/09/ed-1/seq-1/1","North Carolina","18046_0",1978
"2810",658820,18047,0,"sn98060050","Vermont phœnix (Brattleboro, Vt...)",1893,9,22,"seq-5","ed-1",1,"https://articleextractor.org/pages/18047/vtu_eden_ver01/sn98060050/1893/09/22/ed-1/seq-5/1","Vermont","18047_0",1979
"2811",175302,18048,0,"sn92053945","Rock Island daily Argus. (Rock Island, Il...)",1893,9,30,"seq-8","ed-1",1,"https://articleextractor.org/pages/18048/iune_deckle_ver01/sn92053945/1893/09/30/ed-1/seq-8/1","Illinois","18048_0",1980
"2812",217501,18049,0,"sn86069117","Daily public ledger (Maysville, Ky.)",1893,4,6,"seq-3","ed-1",1,"https://articleextractor.org/pages/18049/kyu_fargo_ver01/sn86069117/1893/04/06/ed-1/seq-3/1","Kentucky","18049_0",1981
"2813",333370,18050,0,"sn87065567","The free press. (Poplarville, Mi...)",1893,8,3,"seq-2","ed-1",1,"https://articleextractor.org/pages/18050/msar_flint_ver01/sn87065567/1893/08/03/ed-1/seq-2/1","Mississippi","18050_0",1982
"2814",333373,18050,1,"sn87065567","The free press. (Poplarville, Mi...)",1893,8,3,"seq-2","ed-1",1,"https://articleextractor.org/pages/18050/msar_flint_ver01/sn87065567/1893/08/03/ed-1/seq-2/1","Mississippi","18050_1",1983
"2815",578885,18051,0,"sn89058128","The comet. (Johnson City, T...)",1893,10,26,"seq-1","ed-1",1,"https://articleextractor.org/pages/18051/tu_hubert_ver01/sn89058128/1893/10/26/ed-1/seq-1/1","Tennessee","18051_0",1984
"2816",386701,18052,0,"sn92072978","The state chronicle (Raleigh, N.C.)",1893,5,16,"seq-1","ed-1",1,"https://articleextractor.org/pages/18052/ncu_jefferson_ver02/sn92072978/1893/05/16/ed-1/seq-1/1","North Carolina","18052_0",1985
"2817",530211,18053,0,"sn99068076","The Kimball graphic. (Kimball, Brule ...)",1893,5,13,"seq-1","ed-1",1,"https://articleextractor.org/pages/18053/sdhi_falcon_ver01/sn99068076/1893/05/13/ed-1/seq-1/1","South Dakota","18053_0",1986
"2818",152946,18055,0,"sn84022135","Idaho semi-weekly world (Idaho City, Ida...)",1893,1,3,"seq-2","ed-1",1,"https://articleextractor.org/pages/18055/idhi_eliot_ver01/sn84022135/1893/01/03/ed-1/seq-2/1","Idaho","18055_0",1987
"2819",63682,18056,0,"sn86063034","The morning news (Savannah, Ga.)",1893,12,7,"seq-1","ed-1",1,"https://articleextractor.org/pages/18056/gu_drew_ver02/sn86063034/1893/12/07/ed-1/seq-1/1","Georgia","18056_0",1988
"2820",63685,18056,1,"sn86063034","The morning news (Savannah, Ga.)",1893,12,7,"seq-1","ed-1",1,"https://articleextractor.org/pages/18056/gu_drew_ver02/sn86063034/1893/12/07/ed-1/seq-1/1","Georgia","18056_1",1989
"2821",464602,18057,0,"sn86076999","Morning appeal (Carson City, Ne...)",1893,12,30,"seq-3","ed-1",1,"https://articleextractor.org/pages/18057/nvln_fallon_ver02/sn86076999/1893/12/30/ed-1/seq-3/1","Nevada","18057_0",1990
"2822",321786,18058,0,"sn83016943","Macon beacon (Macon, Miss.)",1893,1,7,"seq-1","ed-1",1,"https://articleextractor.org/pages/18058/msar_applejack_ver01/sn83016943/1893/01/07/ed-1/seq-1/1","Mississippi","18058_0",1991
"2823",321916,18058,1,"sn83016943","Macon beacon (Macon, Miss.)",1893,1,7,"seq-1","ed-1",1,"https://articleextractor.org/pages/18058/msar_applejack_ver01/sn83016943/1893/01/07/ed-1/seq-1/1","Mississippi","18058_1",1992
"2824",321920,18058,2,"sn83016943","Macon beacon (Macon, Miss.)",1893,1,7,"seq-1","ed-1",1,"https://articleextractor.org/pages/18058/msar_applejack_ver01/sn83016943/1893/01/07/ed-1/seq-1/1","Mississippi","18058_2",1993
"2825",414062,18059,0,"sn88076998","Griggs courier. (Cooperstown, Gr...)",1892,4,22,"seq-2","ed-1",1,"https://articleextractor.org/pages/18059/ndhi_dysprosium_ver01/sn88076998/1892/04/22/ed-1/seq-2/1","North Dakota","18059_0",1994
"2826",478029,18060,0,"sn87075048","The Ohio Democrat. (Logan, O. [Ohio...)",1893,8,19,"seq-1","ed-1",1,"https://articleextractor.org/pages/18060/ohi_delta_ver01/sn87075048/1893/08/19/ed-1/seq-1/1","Ohio","18060_0",1995
"2827",478031,18060,1,"sn87075048","The Ohio Democrat. (Logan, O. [Ohio...)",1893,8,19,"seq-1","ed-1",1,"https://articleextractor.org/pages/18060/ohi_delta_ver01/sn87075048/1893/08/19/ed-1/seq-1/1","Ohio","18060_1",1996
"2828",477836,18060,2,"sn87075048","The Ohio Democrat. (Logan, O. [Ohio...)",1893,8,19,"seq-1","ed-1",1,"https://articleextractor.org/pages/18060/ohi_delta_ver01/sn87075048/1893/08/19/ed-1/seq-1/1","Ohio","18060_2",1997
"2829",478038,18060,3,"sn87075048","The Ohio Democrat. (Logan, O. [Ohio...)",1893,8,19,"seq-1","ed-1",1,"https://articleextractor.org/pages/18060/ohi_delta_ver01/sn87075048/1893/08/19/ed-1/seq-1/1","Ohio","18060_3",1998
"2830",477822,18060,4,"sn87075048","The Ohio Democrat. (Logan, O. [Ohio...)",1893,8,19,"seq-1","ed-1",1,"https://articleextractor.org/pages/18060/ohi_delta_ver01/sn87075048/1893/08/19/ed-1/seq-1/1","Ohio","18060_4",1999
"2831",477853,18060,5,"sn87075048","The Ohio Democrat. (Logan, O. [Ohio...)",1893,8,19,"seq-1","ed-1",1,"https://articleextractor.org/pages/18060/ohi_delta_ver01/sn87075048/1893/08/19/ed-1/seq-1/1","Ohio","18060_5",2000
"2832",477871,18060,6,"sn87075048","The Ohio Democrat. (Logan, O. [Ohio...)",1893,8,19,"seq-1","ed-1",1,"https://articleextractor.org/pages/18060/ohi_delta_ver01/sn87075048/1893/08/19/ed-1/seq-1/1","Ohio","18060_6",2001
"2833",307641,18061,0,"sn89067453","The farmers' union. (Memphis, Mo.)",1893,5,18,"seq-4","ed-1",1,"https://articleextractor.org/pages/18061/mohi_flash_ver02/sn89067453/1893/05/18/ed-1/seq-4/1","Missouri","18061_0",2002
"2834",370720,18062,0,"sn91068076","Asheville daily citizen (Asheville, N.C.)",1893,10,5,"seq-1","ed-1",1,"https://articleextractor.org/pages/18062/ncu_cane_ver01/sn91068076/1893/10/05/ed-1/seq-1/1","North Carolina","18062_0",2003
"2835",185205,18063,0,"sn82016014","The Topeka state journal (Topeka, Kansas)",1922,11,28,"seq-10","ed-1",1,"https://articleextractor.org/pages/18063/khi_arbuckle_ver02/sn82016014/1922/11/28/ed-1/seq-10/1","Kansas","18063_0",2004
"2836",349606,18064,0,"sn99021999","Omaha daily bee. (Omaha [Neb.])",1893,11,28,"seq-4","ed-1",1,"https://articleextractor.org/pages/18064/nbu_beatrice_ver01/sn99021999/1893/11/28/ed-1/seq-4/1","Nebraska","18064_0",2005
"2837",60326,18065,0,"sn78001466","Palatka daily news (Palatka, Fla.)",1922,9,3,"seq-1","ed-1",1,"https://articleextractor.org/pages/18065/fu_emerson_ver01/sn78001466/1922/09/03/ed-1/seq-1/1","Florida","18065_0",2006
"2838",458387,18066,0,"sn83030193","The evening world (New York, N.Y.)",1922,6,14,"seq-19","ed-1",1,"https://articleextractor.org/pages/18066/nn_nelson_ver01/sn83030193/1922/06/14/ed-1/seq-19/1","New York","18066_0",2007
"2839",302742,18067,0,"sn89066316","The Columbia evening Missourian (Columbia, Mo.)",1922,5,23,"seq-1","ed-1",1,"https://articleextractor.org/pages/18067/mohi_dred_ver01/sn89066316/1922/05/23/ed-1/seq-1/1","Missouri","18067_0",2008
"2840",697733,18068,0,"sn84038206","Martinsburg independent (Martinsburg, W....)",1893,1,7,"seq-3","ed-1",1,"https://articleextractor.org/pages/18068/wvu_duval_ver01/sn84038206/1893/01/07/ed-1/seq-3/1","West Virginia","18068_0",2009
"2841",697736,18068,1,"sn84038206","Martinsburg independent (Martinsburg, W....)",1893,1,7,"seq-3","ed-1",1,"https://articleextractor.org/pages/18068/wvu_duval_ver01/sn84038206/1893/01/07/ed-1/seq-3/1","West Virginia","18068_1",2010
"2842",226579,18069,0,"sn88064328","New Iberia enterprise and independent observer. (New Iberia, La.)",1903,1,3,"seq-2","ed-1",1,"https://articleextractor.org/pages/18069/lu_eevee_ver01/sn88064328/1903/01/03/ed-1/seq-2/1","Louisiana","18069_0",2011
"2843",333158,18070,0,"sn85034375","The Grenada sentinel (Grenada, Miss.)",1903,11,7,"seq-3","ed-1",1,"https://articleextractor.org/pages/18070/msar_eyelet_ver02/sn85034375/1903/11/07/ed-1/seq-3/1","Mississippi","18070_0",2012
"2844",453423,18071,0,"sn83030272","The sun (New York [N.Y.]) 1833-1916",1903,6,26,"seq-1","ed-1",1,"https://articleextractor.org/pages/18071/nn_decartes_ver01/sn83030272/1903/06/26/ed-1/seq-1/1","New York","18071_0",2013
"2845",453431,18071,1,"sn83030272","The sun (New York [N.Y.]) 1833-1916",1903,6,26,"seq-1","ed-1",1,"https://articleextractor.org/pages/18071/nn_decartes_ver01/sn83030272/1903/06/26/ed-1/seq-1/1","New York","18071_1",2014
"2846",453434,18071,2,"sn83030272","The sun (New York [N.Y.]) 1833-1916",1903,6,26,"seq-1","ed-1",1,"https://articleextractor.org/pages/18071/nn_decartes_ver01/sn83030272/1903/06/26/ed-1/seq-1/1","New York","18071_2",2015
"2847",330552,18072,0,"sn87065338","The progress-advertiser. (Lexington, Miss...)",1903,7,23,"seq-3","ed-1",1,"https://articleextractor.org/pages/18072/msar_damask_ver02/sn87065338/1903/07/23/ed-1/seq-3/1","Mississippi","18072_0",2016
"2848",243810,18073,0,"sn85025570","The Redwood gazette (Redwood Falls, ...)",1894,4,26,"seq-5","ed-1",1,"https://articleextractor.org/pages/18073/mnhi_allemande_ver01/sn85025570/1894/04/26/ed-1/seq-5/1","Minnesota","18073_0",2017
"2849",195223,18074,0,"sn82014635","The Wichita daily eagle (Wichita, Kan.)",1894,4,18,"seq-2","ed-1",1,"https://articleextractor.org/pages/18074/khi_jennison_ver01/sn82014635/1894/04/18/ed-1/seq-2/1","Kansas","18074_0",2018
"2850",58499,18076,0,"sn83045462","Evening star (Washington, D.C...)",1899,8,22,"seq-1","ed-1",1,"https://articleextractor.org/pages/18076/dlc_yorkie_ver01/sn83045462/1899/08/22/ed-1/seq-1/1","District of Columbia","18076_0",2019
"2851",247432,18077,0,"sn90059959","The Irish standard (Minneapolis, Mi...)",1894,4,28,"seq-2","ed-1",1,"https://articleextractor.org/pages/18077/mnhi_betelgeuse_ver01/sn90059959/1894/04/28/ed-1/seq-2/1","Minnesota","18077_0",2020
"2852",20114,18078,0,"sn94053256","Waterbury evening Democrat (Waterbury, Conn.) 1887-1895",1894,5,14,"seq-1","ed-1",1,"https://articleextractor.org/pages/18078/ct_gum_ver01/sn94053256/1894/05/14/ed-1/seq-1/1","Connecticut","18078_0",2021
"2853",613719,18079,0,"sn86071158","Fort Worth gazette (Fort Worth, Tex...)",1894,10,30,"seq-4","ed-1",1,"https://articleextractor.org/pages/18079/txdn_india_ver02/sn86071158/1894/10/30/ed-1/seq-4/1","Texas","18079_0",2022
"2854",592165,18080,0,"sn86063730","Brownsville herald (Brownsville, Te...)",1923,7,6,"seq-1","ed-1",1,"https://articleextractor.org/pages/18080/txdn_burnett_ver01/sn86063730/1923/07/06/ed-1/seq-1/1","Texas","18080_0",2023
"2855",196906,18081,0,"sn82014635","The Wichita daily eagle (Wichita, Kan.)",1899,8,12,"seq-8","ed-1",1,"https://articleextractor.org/pages/18081/khi_kurtis_ver01/sn82014635/1899/08/12/ed-1/seq-8/1","Kansas","18081_0",2024
"2856",355763,18082,0,"00225879","The monitor. (Omaha, Neb.)",1924,7,18,"seq-2","ed-1",1,"https://articleextractor.org/pages/18082/nbu_indescribablebeast_ver01/00225879/1924/07/18/ed-1/seq-2/1","Nebraska","18082_0",2025
"2857",513503,18084,0,"sn85042345","The Morning Tulsa daily world (Tulsa, Okla.)",1922,6,3,"seq-11","ed-1",1,"https://articleextractor.org/pages/18084/okhi_idabel_ver01/sn85042345/1922/06/03/ed-1/seq-11/1","Oklahoma","18084_0",2026
"2858",509980,18085,0,"sn86063952","The Guthrie daily leader (Guthrie, Okla.)",1922,6,26,"seq-1","ed-1",1,"https://articleextractor.org/pages/18085/okhi_dillpickle_ver01/sn86063952/1922/06/26/ed-1/seq-1/1","Oklahoma","18085_0",2027
"2859",584114,18086,0,"sn88061072","Daily tobacco leaf-chronicle. (Clarksville, Te...)",1892,12,16,"seq-8","ed-1",1,"https://articleextractor.org/pages/18086/tu_kay_ver01/sn88061072/1892/12/16/ed-1/seq-8/1","Tennessee","18086_0",2028
"2860",345484,18088,0,"sn83025294","The Butte inter mountain (Butte, Mont.)",1903,10,15,"seq-3","ed-1",1,"https://articleextractor.org/pages/18088/mthi_goldeneye_ver01/sn83025294/1903/10/15/ed-1/seq-3/1","Montana","18088_0",2029
"2861",216680,18091,0,"sn85052020","Semi-weekly interior journal (Stanford, Ky.)",1892,4,5,"seq-2","ed-1",2,"https://articleextractor.org/pages/18091/kyu_excalibur_ver01/sn85052020/1892/04/05/ed-1/seq-2/2","Kentucky","18091_0",2030
"2862",66093,18092,0,"sn83025121","The Hawaiian gazette (Honolulu [Oahu,...)",1893,10,3,"seq-13","ed-1",2,"https://articleextractor.org/pages/18092/hihouml_damsel_ver01/sn83025121/1893/10/03/ed-1/seq-13/2","Hawaii","18092_0",2031
"2863",66111,18092,1,"sn83025121","The Hawaiian gazette (Honolulu [Oahu,...)",1893,10,3,"seq-13","ed-1",2,"https://articleextractor.org/pages/18092/hihouml_damsel_ver01/sn83025121/1893/10/03/ed-1/seq-13/2","Hawaii","18092_1",2032
"2864",66112,18092,2,"sn83025121","The Hawaiian gazette (Honolulu [Oahu,...)",1893,10,3,"seq-13","ed-1",2,"https://articleextractor.org/pages/18092/hihouml_damsel_ver01/sn83025121/1893/10/03/ed-1/seq-13/2","Hawaii","18092_2",2033
"2865",157706,18093,0,"sn82015313","The Indianapolis times (Indianapolis [I...)",1923,1,17,"seq-12","ed-1",2,"https://articleextractor.org/pages/18093/in_darrow_ver03/sn82015313/1923/01/17/ed-1/seq-12/2","Indiana","18093_0",2034
"2866",341223,18094,0,"sn87065215","Iuka reporter. (Iuka, Miss.)",1894,2,1,"seq-2","ed-1",1,"https://articleextractor.org/pages/18094/msar_lapis_ver01/sn87065215/1894/02/01/ed-1/seq-2/1","Mississippi","18094_0",2035
"2867",372650,18095,0,"sn84042105","News-observer-chronicle (Raleigh, N.C.)",1894,2,27,"seq-1","ed-1",1,"https://articleextractor.org/pages/18095/ncu_earnhardt_ver01/sn84042105/1894/02/27/ed-1/seq-1/1","North Carolina","18095_0",2036
"2868",478133,18096,0,"sn87075048","The Ohio Democrat. (Logan, O. [Ohio...)",1894,9,5,"seq-1","ed-1",1,"https://articleextractor.org/pages/18096/ohi_delta_ver01/sn87075048/1894/09/05/ed-1/seq-1/1","Ohio","18096_0",2037
"2869",310282,18099,0,"sn89066235","The news boy. (Benton, Scott C...)",1894,9,29,"seq-5","ed-1",1,"https://articleextractor.org/pages/18099/mohi_gordon_ver01/sn89066235/1894/09/29/ed-1/seq-5/1","Missouri","18099_0",2038
"2870",348312,18101,0,"sn99021999","Omaha daily bee. (Omaha [Neb.])",1894,10,27,"seq-4","ed-1",1,"https://articleextractor.org/pages/18101/nbu_alliance_ver01/sn99021999/1894/10/27/ed-1/seq-4/1","Nebraska","18101_0",2039
"2871",283931,18102,0,"sn90059522","St. Paul daily globe (Saint Paul, Min...)",1894,5,19,"seq-1","ed-1",1,"https://articleextractor.org/pages/18102/mnhi_mankato_ver01/sn90059522/1894/05/19/ed-1/seq-1/1","Minnesota","18102_0",2040
"2872",488064,18103,0,"sn87076843","Perrysburg journal. (Perrysburg, Woo...)",1894,1,6,"seq-6","ed-1",1,"https://articleextractor.org/pages/18103/ohi_foxtrot_ver01/sn87076843/1894/01/06/ed-1/seq-6/1","Ohio","18103_0",2041
"2873",488066,18103,1,"sn87076843","Perrysburg journal. (Perrysburg, Woo...)",1894,1,6,"seq-6","ed-1",1,"https://articleextractor.org/pages/18103/ohi_foxtrot_ver01/sn87076843/1894/01/06/ed-1/seq-6/1","Ohio","18103_1",2042
"2874",488068,18103,2,"sn87076843","Perrysburg journal. (Perrysburg, Woo...)",1894,1,6,"seq-6","ed-1",1,"https://articleextractor.org/pages/18103/ohi_foxtrot_ver01/sn87076843/1894/01/06/ed-1/seq-6/1","Ohio","18103_2",2043
"2875",456722,18104,0,"sn83030193","The evening world (New York, N.Y.)",1894,9,22,"seq-4","ed-4",1,"https://articleextractor.org/pages/18104/nn_kobayashi_ver01/sn83030193/1894/09/22/ed-4/seq-4/1","New York","18104_0",2044
"2876",322613,18105,0,"sn83016943","Macon beacon (Macon, Miss.)",1894,9,8,"seq-1","ed-1",1,"https://articleextractor.org/pages/18105/msar_applejack_ver01/sn83016943/1894/09/08/ed-1/seq-1/1","Mississippi","18105_0",2045
"2877",638992,18106,0,"sn84024718","Staunton spectator (Staunton, Va.)",1894,3,21,"seq-2","ed-1",1,"https://articleextractor.org/pages/18106/vi_lure_ver01/sn84024718/1894/03/21/ed-1/seq-2/1","Virginia","18106_0",2046
"2878",175948,18108,0,"sn92053934","Rock Island Argus. (Rock Island, Il...)",1894,1,17,"seq-1","ed-1",1,"https://articleextractor.org/pages/18108/iune_ephemera_ver01/sn92053934/1894/01/17/ed-1/seq-1/1","Illinois","18108_0",2047
"2879",296080,18109,0,"sn00065127","Dakota farmers' leader. (Canton, S.D.)",1894,7,27,"seq-3","ed-1",1,"https://articleextractor.org/pages/18109/mnhi_volvo_ver01/sn00065127/1894/07/27/ed-1/seq-3/1","South Dakota","18109_0",2048
"2880",296268,18110,0,"sn00065127","Dakota farmers' leader. (Canton, S.D.)",1894,9,14,"seq-2","ed-1",1,"https://articleextractor.org/pages/18110/mnhi_volvo_ver01/sn00065127/1894/09/14/ed-1/seq-2/1","South Dakota","18110_0",2049
"2881",296270,18110,1,"sn00065127","Dakota farmers' leader. (Canton, S.D.)",1894,9,14,"seq-2","ed-1",1,"https://articleextractor.org/pages/18110/mnhi_volvo_ver01/sn00065127/1894/09/14/ed-1/seq-2/1","South Dakota","18110_1",2050
"2882",296273,18110,2,"sn00065127","Dakota farmers' leader. (Canton, S.D.)",1894,9,14,"seq-2","ed-1",1,"https://articleextractor.org/pages/18110/mnhi_volvo_ver01/sn00065127/1894/09/14/ed-1/seq-2/1","South Dakota","18110_2",2051
"2883",510334,18111,0,"sn86063952","The Guthrie daily leader (Guthrie, Okla.)",1894,7,4,"seq-1","ed-1",1,"https://articleextractor.org/pages/18111/okhi_ellis_ver01/sn86063952/1894/07/04/ed-1/seq-1/1","Oklahoma","18111_0",2052
"2884",198509,18113,0,"sn84029386","Abilene weekly reflector (Abilene, Kan.)",1897,2,11,"seq-12","ed-1",1,"https://articleextractor.org/pages/18113/khi_lawrence_ver01/sn84029386/1897/02/11/ed-1/seq-12/1","Kansas","18113_0",2053
"2885",198500,18113,1,"sn84029386","Abilene weekly reflector (Abilene, Kan.)",1897,2,11,"seq-12","ed-1",1,"https://articleextractor.org/pages/18113/khi_lawrence_ver01/sn84029386/1897/02/11/ed-1/seq-12/1","Kansas","18113_1",2054
"2886",228902,18114,0,"sn85038292","The Democratic advocate (Westminster, Md...)",1896,7,25,"seq-2","ed-1",1,"https://articleextractor.org/pages/18114/mdu_douglass_ver01/sn85038292/1896/07/25/ed-1/seq-2/1","Maryland","18114_0",2055
"2887",228905,18114,1,"sn85038292","The Democratic advocate (Westminster, Md...)",1896,7,25,"seq-2","ed-1",1,"https://articleextractor.org/pages/18114/mdu_douglass_ver01/sn85038292/1896/07/25/ed-1/seq-2/1","Maryland","18114_1",2056
"2888",228986,18115,0,"sn85038292","The Democratic advocate (Westminster, Md...)",1899,10,7,"seq-1","ed-1",1,"https://articleextractor.org/pages/18115/mdu_douglass_ver01/sn85038292/1899/10/07/ed-1/seq-1/1","Maryland","18115_0",2057
"2889",198792,18117,0,"sn84029386","Abilene weekly reflector (Abilene, Kan.)",1899,8,3,"seq-2","ed-1",1,"https://articleextractor.org/pages/18117/khi_lawrence_ver01/sn84029386/1899/08/03/ed-1/seq-2/1","Kansas","18117_0",2058
"2890",180260,18118,0,"sn92053933","The Rock Island Argus and daily union. (Rock Island, Il...)",1922,1,25,"seq-1","ed-1",1,"https://articleextractor.org/pages/18118/iune_gutter_ver02/sn92053933/1922/01/25/ed-1/seq-1/1","Illinois","18118_0",2059
"2891",280961,18119,0,"sn90059523","The Saint Paul globe. (St. Paul, Minn.)",1899,7,26,"seq-4","ed-1",1,"https://articleextractor.org/pages/18119/mnhi_lanesboro_ver01/sn90059523/1899/07/26/ed-1/seq-4/1","Minnesota","18119_0",2060
"2892",194971,18120,0,"sn82016014","The Topeka state journal (Topeka, Kansas)",1896,12,30,"seq-3","ed-1",1,"https://articleextractor.org/pages/18120/khi_inge_ver01/sn82016014/1896/12/30/ed-1/seq-3/1","Kansas","18120_0",2061
"2893",373511,18121,0,"sn86063811","The times-news (Hendersonville,...)",1938,11,22,"seq-7","ed-1",1,"https://articleextractor.org/pages/18121/ncu_endive_ver02/sn86063811/1938/11/22/ed-1/seq-7/1","North Carolina","18121_0",2062
"2894",168668,18122,0,"sn86056950","The Chicago whip. (Chicago, Ill.)",1922,2,18,"seq-1","ed-1",1,"https://articleextractor.org/pages/18122/iune_amethyst_ver01/sn86056950/1922/02/18/ed-1/seq-1/1","Illinois","18122_0",2063
