file_id,newspaper_name,lynch_address,date,news_address,news_location_lon,news_location_lat,newspaper_city,newspaper_state_code,year,page,url,city_lynch,state_lynch,sn,lynching.lon,lynching.lat,miles,in_state,decade,Newspaper_State,Newspaper_Region,Border,total_words,file_id_old
9643_0,The Utah County Democrat,"Oxford, MS",9/10/1908,"Provo City, Utah",-111.65853,40.233844,Provo City,UT,1908,seq-4,https://articleextractor.org/pages/9643/uuml_dewaele_ver01/sn86091039/1908/09/10/ed-1/seq-4/1,Oxford,MS,sn86091039,-89.5188246,34.3659868,1280,N,1900,Utah,West,Not_Border,95,9643
9643_0,The Utah County Democrat,"NA, NA",9/10/1908,"Provo City, Utah",-111.65853,40.233844,Provo City,UT,1908,seq-4,https://articleextractor.org/pages/9643/uuml_dewaele_ver01/sn86091039/1908/09/10/ed-1/seq-4/1,NA,NA,sn86091039,NA,NA,NA,N,1900,Utah,West,Not_Border,95,9643
9643_1,The Utah County Democrat,"Des Moines, IA",9/10/1908,"Provo City, Utah",-111.65853,40.233844,Provo City,UT,1908,seq-4,https://articleextractor.org/pages/9643/uuml_dewaele_ver01/sn86091039/1908/09/10/ed-1/seq-4/1,Des Moines,IA,sn86091039,-93.6249593,41.5868353,946,N,1900,Utah,West,Not_Border,105,9643
9848_0,Los Angeles herald,"Birmingham, AL",8/6/1908,"Los Angeles , California",-118.24264,34.054908,Los Angeles,CA,1908,seq-10,https://articleextractor.org/pages/9848/curiv_quailvalley_ver01/sn85042462/1908/08/06/ed-1/seq-10/2,Birmingham,AL,sn85042462,-86.8103567,33.5185892,1800,N,1900,California,West,Not_Border,91,9848
14271_0,The Birmingham age-herald,"Oxford, MS",9/9/1908,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1908,seq-1,https://articleextractor.org/pages/14271/au_flagg_ver01/sn85038485/1908/09/09/ed-1/seq-1/1,Oxford,MS,sn85038485,-89.5188246,34.3659868,166,N,1900,Alabama,South,Not_Border,83,14271
9638_0,The Hope pioneer,"Hawkinsville, GA",3/12/1908,"Hope, North Dakota",-97.72232,47.32221,Hope,ND,1908,seq-1,https://articleextractor.org/pages/9638/ndhi_loma_ver01/sn87096037/1908/03/12/ed-1/seq-1/1,Hawkinsville,GA,sn87096037,-83.4721177,32.2837731,1282,N,1900,North Dakota,Midwest,Not_Border,82,9638
14299_0,The Colorado statesman,"Providence, KY",6/13/1908,"Denver, Colorado",-104.99025,39.739236,Denver,CO,1908,seq-1,https://articleextractor.org/pages/14299/cohi_hamilton_ver01/sn83025514/1908/06/13/ed-1/seq-1/1,Providence,KY,sn83025514,-87.7627897,37.397545,944,N,1900,Colorado,West,Not_Border,64,14299
9568_0,The citizen,"Delhi, LA",2/13/1908,"Berea, Kentucky",-84.29632,37.568694,Berea,KY,1908,seq-7,https://articleextractor.org/pages/9568/kyu_fleetwoodmac_ver01/sn85052076/1908/02/13/ed-1/seq-7/1,Delhi,LA,sn85052076,-91.4931736,32.4576421,539,N,1900,Kentucky,South,Border,46,9568
9590_0,The Durham recorder,"NA, NA",10/16/1908,"Durham, North Carolina",-78.89862,35.994033,Durham,NC,1908,seq-2,https://articleextractor.org/pages/9590/ncu_hawk_ver02/sn84020731/1908/10/16/ed-1/seq-2/1,NA,NA,sn84020731,NA,NA,NA,N,1900,North Carolina,South,Not_Border,46,9590
9652_0,NA,"Albany, GA",9/11/1908,"NA, Missouri",101.75239,20.92408,NA,MO,1908,seq-2,https://articleextractor.org/pages/9652/mohi_flash_ver02/sn89066996/1908/09/11/ed-1/seq-2/1,Albany,GA,sn89066996,-84.15574099999999,31.5785074,8798,N,1900,Missouri,Midwest,Border,33,9652
8355_1,Daily public ledger,"Middleton, TN",7/15/1908,"Maysville, Kentucky",-83.74437,38.641185,Maysville,KY,1908,seq-3,https://articleextractor.org/pages/8355/kyu_hairspray_ver01/sn86069117/1908/07/15/ed-1/seq-3/3,Middleton,TN,sn86069117,-88.89089179999999,35.0645319,377,N,1900,Kentucky,South,Border,70,8355
14397_0,The Birmingham age-herald,"Chattanooga, TN",5/25/1909,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1909,seq-6,https://articleextractor.org/pages/14397/au_flagg_ver01/sn85038485/1909/05/25/ed-1/seq-6/1,Chattanooga,TN,sn85038485,-85.3093995,35.0457984,136,N,1900,Alabama,South,Not_Border,1109,14397
9600_0,The Bossier banner,"Birmingham, AL",4/29/1909,"Bellevue, Louisiana",-93.52212,32.673202,Bellevue,LA,1909,seq-2,https://articleextractor.org/pages/9600/lu_ninetails_ver01/sn85034235/1909/04/29/ed-1/seq-2/1,Birmingham,AL,sn85034235,-86.8103567,33.5185892,393,N,1900,Louisiana,South,Not_Border,766,9600
13870_0,The Mena weekly star.,"Chattanooga, TN",5/27/1909,"Mena, Arkansas",-94.23637,34.584224,Mena,AR,1909,seq-1,https://articleextractor.org/pages/13870/arhi_electabuzz_ver01/sn89051213/1909/05/27/ed-1/seq-1/1,Chattanooga,TN,sn89051213,-85.3093995,35.0457984,508,N,1900,Arkansas,South,Not_Border,471,13870
9668_0,The Birmingham age-herald,"Mobile, AL",1/24/1909,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1909,seq-2,https://articleextractor.org/pages/9668/au_flagg_ver01/sn85038485/1909/01/24/ed-1/seq-2/1,Mobile,AL,sn85038485,-88.0398912,30.6953657,208,Y,1900,Alabama,South,Not_Border,443,9668
14680_0,Watertown leader,"Magnolia, AL",12/24/1909,"Watertown, Wisconsin",-88.72899,43.194721,Watertown,WI,1909,seq-6,https://articleextractor.org/pages/14680/whi_elizabeth_ver01/sn85040722/1909/12/24/ed-1/seq-6/1,Magnolia,AL,sn85040722,-87.66806059999999,32.1357021,767,N,1900,Wisconsin,Midwest,Not_Border,429,14680
14680,Watertown leader,"Rosebud, TX",12/24/1909,"Watertown, Wisconsin",-88.72899,43.194721,Watertown,WI,1909,seq-6,https://articleextractor.org/pages/14680/whi_elizabeth_ver01/sn85040722/1909/12/24/ed-1/seq-6/1,Rosebud,TX,sn85040722,-96.9785993,31.0729608,953,N,1900,Wisconsin,Midwest,Not_Border,NA,NA
14680,Watertown leader,"Devils Bluff, AR",12/24/1909,"Watertown, Wisconsin",-88.72899,43.194721,Watertown,WI,1909,seq-6,https://articleextractor.org/pages/14680/whi_elizabeth_ver01/sn85040722/1909/12/24/ed-1/seq-6/1,Devils Bluff,AR,sn85040722,-91.4583862,34.785122,600,N,1900,Wisconsin,Midwest,Not_Border,NA,NA
8242_0,NA,"Frankfort, KY",6/4/1909,"NA, Georgia",-82.90712,32.157435,NA,GA,1909,seq-1,https://articleextractor.org/pages/8242/gu_graco_ver01/sn86090947/1909/06/04/ed-1/seq-1/1,Frankfort,KY,sn86090947,-84.87328350000001,38.2009055,433,N,1900,Georgia,South,Not_Border,400,8242
13871_0,The Wenatchee daily world,"Chattanooga, TN",11/13/1909,"Wenatchee, Washington",-120.31035,47.42346,Wenatchee,WA,1909,seq-1,https://articleextractor.org/pages/13871/wa_american_ver02/sn86072041/1909/11/13/ed-1/seq-1/1,Chattanooga,TN,sn86072041,-85.3093995,35.0457984,1990,N,1900,Washington,West,Not_Border,378,13871
14272_0,The Birmingham age-herald,"Houston, MS",2/10/1909,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1909,seq-1,https://articleextractor.org/pages/14272/au_flagg_ver01/sn85038485/1909/02/10/ed-1/seq-1/1,Houston,MS,sn85038485,-88.99922670000001,33.8984461,129,N,1900,Alabama,South,Not_Border,312,14272
14251_0,The Mena weekly star.,"Frankfort, KY",6/10/1909,"Mena, Arkansas",-94.23637,34.584224,Mena,AR,1909,seq-6,https://articleextractor.org/pages/14251/arhi_electabuzz_ver01/sn89051213/1909/06/10/ed-1/seq-6/2,Frankfort,KY,sn89051213,-84.87328350000001,38.2009055,578,N,1900,Arkansas,South,Not_Border,294,14251
14596_0,Ladysmith news-budget,"Cairo, IL",11/18/1909,"Ladysmith, Wisconsin",-91.10404,45.463023,Ladysmith,WI,1909,seq-2,https://articleextractor.org/pages/14596/whi_knarl_ver02/sn85040245/1909/11/18/ed-1/seq-2/1,Cairo,IL,sn85040245,-89.1764608,37.0053293,594,N,1900,Wisconsin,Midwest,Not_Border,293,14596
14273_0,The Birmingham age-herald,"Lakeland, FL",2/12/1909,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1909,seq-1,https://articleextractor.org/pages/14273/au_flagg_ver01/sn85038485/1909/02/12/ed-1/seq-1/1,Lakeland,FL,sn85038485,-81.9498042,28.0394654,476,N,1900,Alabama,South,Not_Border,186,14273
14753_0,The Evening statesman,"NA, NA",12/10/1909,"Walla Walla, Washington",-118.34302,46.064581,Walla Walla,WA,1909,seq-4,https://articleextractor.org/pages/14753/wa_elwha_ver01/sn88085421/1909/12/10/ed-1/seq-4/1,NA,NA,sn88085421,NA,NA,NA,N,1900,Washington,West,Not_Border,159,14753
14629_0,The Manitowoc pilot,"Lima, OH",5/27/1909,"Manitowoc, Wisconsin",-87.65758,44.088606,Manitowoc,WI,1909,seq-6,https://articleextractor.org/pages/14629/whi_harriet_ver01/sn85033139/1909/05/27/ed-1/seq-6/2,Lima,OH,sn85033139,-84.1052256,40.742551,294,N,1900,Wisconsin,Midwest,Not_Border,153,14629
14629_1,The Manitowoc pilot,"Chattanooga, TN",5/27/1909,"Manitowoc, Wisconsin",-87.65758,44.088606,Manitowoc,WI,1909,seq-6,https://articleextractor.org/pages/14629/whi_harriet_ver01/sn85033139/1909/05/27/ed-1/seq-6/2,Chattanooga,TN,sn85033139,-85.3093995,35.0457984,638,N,1900,Wisconsin,Midwest,Not_Border,108,14629
8276_0,NA,"Platte City, MO",8/6/1909,"NA, South Dakota",-99.90181,43.969515,NA,SD,1909,seq-6,https://articleextractor.org/pages/8276/sdhi_dagger_ver01/sn96090259/1909/08/06/ed-1/seq-6/1,Platte City,MO,sn96090259,-94.7824609,39.3702773,414,N,1900,South Dakota,Midwest,Not_Border,146,8276
14345_0,The San Francisco call,"Magnolia, AL",12/21/1909,"San Francisco , California",-122.41942,37.774929,San Francisco,CA,1909,seq-4,https://articleextractor.org/pages/14345/curiv_jenner_ver01/sn85066387/1909/12/21/ed-1/seq-4/1,Magnolia,AL,sn85066387,-87.66806059999999,32.1357021,1996,N,1900,California,West,Not_Border,135,14345
14345,The San Francisco call,"NA, NA",12/21/1909,"San Francisco , California",-122.41942,37.774929,San Francisco,CA,1909,seq-4,https://articleextractor.org/pages/14345/curiv_jenner_ver01/sn85066387/1909/12/21/ed-1/seq-4/1,NA,NA,sn85066387,NA,NA,NA,N,1900,California,West,Not_Border,NA,NA
14345_1,The San Francisco call,"Rosebud, TX",12/21/1909,"San Francisco , California",-122.41942,37.774929,San Francisco,CA,1909,seq-4,https://articleextractor.org/pages/14345/curiv_jenner_ver01/sn85066387/1909/12/21/ed-1/seq-4/1,Rosebud,TX,sn85066387,-96.9785993,31.0729608,1518,N,1900,California,West,Not_Border,31,14345
9565_0,The Colorado statesman,"Duncan, MI",9/25/1909,"Denver, Colorado",-104.99025,39.739236,Denver,CO,1909,seq-1,https://articleextractor.org/pages/9565/cohi_hamilton_ver01/sn83025514/1909/09/25/ed-1/seq-1/1,Duncan,MI,sn83025514,-88.8449796,46.47195500000001,936,N,1900,Colorado,West,Not_Border,133,9565
9604_0,The Salt Lake herald-Republican,"Meridian, MS",11/26/1909,"Salt Lake City, Utah",-111.89105,40.760779,Salt Lake City,UT,1909,seq-1,https://articleextractor.org/pages/9604/uuml_seven_ver01/sn85058140/1909/11/26/ed-1/seq-1/1,Meridian,MS,sn85058140,-88.703656,32.3643098,1407,N,1900,Utah,West,Not_Border,116,9604
9601_0,NA,"Monroe, LA",9/1/1909,"NA, Mississippi",-89.39853,32.354668,NA,MS,1909,seq-4,https://articleextractor.org/pages/9601/msar_gabardine_ver01/sn87065167/1909/09/01/ed-1/seq-4/1,Monroe,LA,sn87065167,-92.1193012,32.5093109,159,N,1900,Mississippi,South,Not_Border,111,9601
9602_0,NA,"Ada, OK",4/19/1909,"NA, Illinois",-89.39853,40.633125,NA,IL,1909,seq-1,https://articleextractor.org/pages/9602/iune_heraldry_ver01/sn92053934/1909/04/19/ed-1/seq-1/1,Ada,OK,sn92053934,-96.6783449,34.774531,568,N,1900,Illinois,Midwest,Not_Border,109,9602
14357_0,Los Angeles herald,"Jacksonville, FL",5/10/1909,"Los Angeles , California",-118.24264,34.054908,Los Angeles,CA,1909,seq-1,https://articleextractor.org/pages/14357/curiv_quailvalley_ver01/sn85042462/1909/05/10/ed-1/seq-1/1,Jacksonville,FL,sn85042462,-81.65565099999999,30.3321838,2146,N,1900,California,West,Not_Border,95,14357
9838_0,NA,"Perry, FL",9/30/1909,"NA, Mississippi",-89.39853,32.354668,NA,MS,1909,seq-2,https://articleextractor.org/pages/9838/msar_hematite_ver01/sn87065216/1909/09/30/ed-1/seq-2/2,Perry,FL,sn87065216,-83.58210629999999,30.1115662,377,N,1900,Mississippi,South,Not_Border,94,9838
9665_0,NA,"Cairo, IL",11/25/1909,"NA, South Dakota",-99.90181,43.969515,NA,SD,1909,seq-2,https://articleextractor.org/pages/9665/sdhi_interceptor_ver01/sn98062890/1909/11/25/ed-1/seq-2/1,Cairo,IL,sn98062890,-89.1764608,37.0053293,741,N,1900,South Dakota,Midwest,Not_Border,89,9665
9665_1,NA,"Cairo, IL",11/25/1909,"NA, South Dakota",-99.90181,43.969515,NA,SD,1909,seq-2,https://articleextractor.org/pages/9665/sdhi_interceptor_ver01/sn98062890/1909/11/25/ed-1/seq-2/1,Cairo,IL,sn98062890,-89.1764608,37.0053293,741,N,1900,South Dakota,Midwest,Not_Border,16,9665
13867_0,Iowa state bystander,"NA, NA",12/17/1909,"Des Moines, Iowa",-93.62496,41.586835,Des Moines,IA,1909,seq-2,https://articleextractor.org/pages/13867/iahi_ames_ver01/sn83025186/1909/12/17/ed-1/seq-2/1,NA,NA,sn83025186,NA,NA,NA,N,1900,Iowa,Midwest,Not_Border,87,13867
9666_0,Albuquerque citizen,"Marshall, TX",4/30/1909,"Albuquerque, New Mexico",-106.65042,35.084386,Albuquerque,NM,1909,seq-1,https://articleextractor.org/pages/9666/nmu_ironweed_ver01/sn84020616/1909/04/30/ed-1/seq-1/1,Marshall,TX,sn84020616,-94.3674184,32.5448714,727,N,1900,New Mexico,West,Not_Border,79,9666
13815_0,The Ogden standard,"Anniston, AL",11/24/1909,"Ogden City, Utah",-111.97383,41.223,Ogden City,UT,1909,seq-6,https://articleextractor.org/pages/13815/uuml_fourteen_ver01/sn85058398/1909/11/24/ed-1/seq-6/1,Anniston,AL,sn85058398,-85.8316318,33.6598257,1521,N,1900,Utah,West,Not_Border,79,13815
14734_0,The Kennewick courier,"Ada, OK",4/23/1909,"Kennewick, Washington",-119.11995,46.208668,Kennewick,WA,1909,seq-6,https://articleextractor.org/pages/14734/wa_foss_ver01/sn87093029/1909/04/23/ed-1/seq-6/1,Ada,OK,sn87093029,-96.6783449,34.774531,1413,N,1900,Washington,West,Not_Border,70,14734
9834_0,Palestine daily herald,"Tyler, TX",7/2/1909,"Palestine, Texas",-95.63079,31.762115,Palestine,TX,1909,seq-2,https://articleextractor.org/pages/9834/txdn_bravo_ver01/sn86090383/1909/07/02/ed-1/seq-2/1,Tyler,TX,sn86090383,-95.3010624,32.3512601,45,Y,1900,Texas,South,Not_Border,57,9834
13868_0,Rock Island Argus.,"Opelousas, LA",7/31/1909,"Rock Island, Illinois",-90.57875,41.509477,Rock Island,IL,1909,seq-9,https://articleextractor.org/pages/13868/iune_heraldry_ver01/sn92053934/1909/07/31/ed-1/seq-9/1,Opelousas,LA,sn92053934,-92.081509,30.5335302,764,N,1900,Illinois,Midwest,Not_Border,53,13868
14358_0,Los Angeles herald,"Rock, WV",8/22/1909,"Los Angeles , California",-118.24264,34.054908,Los Angeles,CA,1909,seq-1,https://articleextractor.org/pages/14358/curiv_quailvalley_ver01/sn85042462/1909/08/22/ed-1/seq-1/1,Rock,WV,sn85042462,-81.22204239999999,37.3678946,2079,N,1900,California,West,Not_Border,53,14358
9670_0,The Ogden standard,"Fitzgerald, GA",8/21/1909,"Ogden City, Utah",-111.97383,41.223,Ogden City,UT,1909,seq-5,https://articleextractor.org/pages/9670/uuml_fourteen_ver01/sn85058398/1909/08/21/ed-1/seq-5/1,Fitzgerald,GA,sn85058398,-83.25265449999999,31.7149082,1718,N,1900,Utah,West,Not_Border,47,9670
9667_0,NA,"Pine Bluff, AR",5/29/1909,"NA, Ohio",-82.90712,40.417287,NA,OH,1909,seq-2,https://articleextractor.org/pages/9667/ohi_juliet_ver01/sn88077573/1909/05/29/ed-1/seq-2/1,Pine Bluff,AR,sn88077573,-92.0033977,34.224908,658,N,1900,Ohio,Midwest,Not_Border,39,9667
9809_0,NA,"NA, FL",4/16/1909,"NA, Nebraska",-99.90181,41.492537,NA,NE,1909,seq-6,https://articleextractor.org/pages/9809/nbu_quarrie_ver01/sn99021999/1909/04/16/ed-1/seq-6/1,NA,FL,sn99021999,-81.5157535,27.6648274,1413,N,1900,Nebraska,Midwest,Not_Border,33,9809
17652_0,Martinsburg herald,"Frankfort, KY",9/11/1909,"Martinsburg, West Virginia",-77.96389,39.45621,Martinsburg,WV,1909,seq-6,https://articleextractor.org/pages/17652/wvu_casper_ver01/sn85059533/1909/09/11/ed-1/seq-6/1,Frankfort,KY,sn85059533,-84.87328350000001,38.2009055,382,N,1900,West Virginia,South,Border,33,17652
14682_0,Wausau pilot,"Doanville, OH",3/30/1909,"Wausau, Wisconsin",-89.63012,44.959135,Wausau,WI,1909,seq-2,https://articleextractor.org/pages/14682/whi_augurey_ver01/sn85040749/1909/03/30/ed-1/seq-2/1,Doanville,OH,sn85040749,-82.19638239999999,39.43250889999999,539,N,1900,Wisconsin,Midwest,Not_Border,31,14682
14682,Wausau pilot,"Whitmer, WV",3/30/1909,"Wausau, Wisconsin",-89.63012,44.959135,Wausau,WI,1909,seq-2,https://articleextractor.org/pages/14682/whi_augurey_ver01/sn85040749/1909/03/30/ed-1/seq-2/1,Whitmer,WV,sn85040749,-79.5489418,38.81288929999999,670,N,1900,Wisconsin,Midwest,Not_Border,NA,NA
17649_0,The Barre daily times.,"Ada, OK",4/20/1909,"Barre, Vermont",-72.50205,44.197006,Barre,VT,1909,seq-3,https://articleextractor.org/pages/17649/vtu_cauliflower_ver01/sn91066782/1909/04/20/ed-1/seq-3/1,Ada,OK,sn91066782,-96.6783449,34.774531,1438,N,1900,Vermont,Northeast,Not_Border,24,17649
17705_0,The Salt Lake herald-Republican,"Anniston, AL",11/25/1909,"Salt Lake City, Utah",-111.89105,40.760779,Salt Lake City,UT,1909,seq-6,https://articleextractor.org/pages/17705/uuml_seven_ver01/sn85058140/1909/11/25/ed-1/seq-6/1,Anniston,AL,sn85058140,-85.8316318,33.6598257,1511,N,1900,Utah,West,Not_Border,23,17705
17642_0,Mexico Missouri message.,"Waco, TX",12/30/1909,"Mexico, Missouri",-91.88727,39.173065,Mexico,MO,1909,seq-2,https://articleextractor.org/pages/17642/mohi_henri_ver01/sn89067273/1909/12/30/ed-1/seq-2/1,Waco,TX,sn89067273,-97.1466695,31.549333,605,N,1900,Missouri,Midwest,Border,18,17642
9723_0,Barbour County index,"Sabine county, TN",1/13/1909,"Medicine Lodge, Kansas",-98.58036,37.281134,Medicine Lodge,KS,1909,seq-6,https://articleextractor.org/pages/9723/khi_harvey_ver03/sn82015080/1909/01/13/ed-1/seq-6/2,Sabine county,TN,sn82015080,-86.5804473,35.5174913,679,N,1900,Kansas,Midwest,Not_Border,17,9723
9723_0,Barbour County index,"Tiptonville, TN",1/13/1909,"Medicine Lodge, Kansas",-98.58036,37.281134,Medicine Lodge,KS,1909,seq-6,https://articleextractor.org/pages/9723/khi_harvey_ver03/sn82015080/1909/01/13/ed-1/seq-6/2,Tiptonville,TN,sn82015080,-89.47201930000001,36.3783984,508,N,1900,Kansas,Midwest,Not_Border,17,9723
9723_1,Barbour County index,"Russellville, KY",1/13/1909,"Medicine Lodge, Kansas",-98.58036,37.281134,Medicine Lodge,KS,1909,seq-6,https://articleextractor.org/pages/9723/khi_harvey_ver03/sn82015080/1909/01/13/ed-1/seq-6/2,Russellville,KY,sn82015080,-86.887219,36.8453199,646,N,1900,Kansas,Midwest,Not_Border,15,9723
9723_3,Barbour County index,"Monticello, KY",1/13/1909,"Medicine Lodge, Kansas",-98.58036,37.281134,Medicine Lodge,KS,1909,seq-6,https://articleextractor.org/pages/9723/khi_harvey_ver03/sn82015080/1909/01/13/ed-1/seq-6/2,Monticello,KY,sn82015080,-84.8491126,36.8297937,758,N,1900,Kansas,Midwest,Not_Border,29,9723
9723_2,Barbour County index,"springfield, IL",1/13/1909,"Medicine Lodge, Kansas",-98.58036,37.281134,Medicine Lodge,KS,1909,seq-6,https://articleextractor.org/pages/9723/khi_harvey_ver03/sn82015080/1909/01/13/ed-1/seq-6/2,springfield,IL,sn82015080,-89.6501481,39.78172130000001,513,N,1900,Kansas,Midwest,Not_Border,14,9723
8794_0,The interior journal,"Marshall, TX",5/4/1909,"Stanford, Kentucky",-84.66189,37.53119,Stanford,KY,1909,seq-1,https://articleextractor.org/pages/8794/kyu_fernico_ver01/sn85052021/1909/05/04/ed-1/seq-1/1,Marshall,TX,sn85052021,-94.3674184,32.5448714,648,N,1900,Kentucky,South,Border,15,8794
17640_0,The Ocala evening star,"Tallahassee, FL",6/7/1909,"Ocala, Florida",-82.14009,29.187199,Ocala,FL,1909,seq-2,https://articleextractor.org/pages/17640/fu_fifteen_ver01/sn84027621/1909/06/07/ed-1/seq-2/1,Tallahassee,FL,sn84027621,-84.28062349999999,30.4381828,155,Y,1900,Florida,South,Not_Border,15,17640
17641_0,Santa Fe new Mexican,"Pine Bluffs, WY",9/23/1909,"Santa Fe, New Mexico",-105.9378,35.686975,Santa Fe,NM,1909,seq-7,https://articleextractor.org/pages/17641/nmu_irving_ver01/sn84020630/1909/09/23/ed-1/seq-7/1,Pine Bluffs,WY,sn84020630,-104.0691174,41.1819261,393,N,1900,New Mexico,West,Not_Border,15,17641
8200_0,Tensas gazette,"Birmingham, AL",4/30/1909,"St. Joseph, Louisiana",-91.23349,31.918368,St. Joseph,LA,1909,seq-4,https://articleextractor.org/pages/8200/lu_roulette_ver01/sn87090131/1909/04/30/ed-1/seq-4/1,Birmingham,AL,sn87090131,-86.8103567,33.5185892,280,N,1900,Louisiana,South,Not_Border,12,8200
13881_0,Los Angeles herald,"NA, OK",6/27/1909,"Los Angeles , California",-118.24264,34.054908,Los Angeles,CA,1909,seq-1,https://articleextractor.org/pages/13881/curiv_quailvalley_ver01/sn85042462/1909/06/27/ed-1/seq-1/2,NA,OK,sn85042462,NA,NA,NA,N,1900,California,West,Not_Border,12,13881
8786_0,NA,"Charleston, MO",7/4/1910,"NA, Illinois",-89.39853,40.633125,NA,IL,1910,seq-1,https://articleextractor.org/pages/8786/iune_jump_ver01/sn93055779/1910/07/04/ed-1/seq-1/1,Charleston,MO,sn93055779,-89.35063099999999,36.9208854,257,N,1910,Illinois,Midwest,Not_Border,1137,8786
14381_0,The Sentinel=record.,"Cairo, IL",2/19/1910,"Hot Springs, Arkansas",-93.0546,34.507762,Hot Springs,AR,1910,seq-1,https://articleextractor.org/pages/14381/arhi_electabuzz_ver01/sn89051285/1910/02/19/ed-1/seq-1/1,Cairo,IL,sn89051285,-89.1764608,37.0053293,278,N,1910,Arkansas,South,Not_Border,1077,14381
14381,The Sentinel=record.,"Cherry, IL",2/19/1910,"Hot Springs, Arkansas",-93.0546,34.507762,Hot Springs,AR,1910,seq-1,https://articleextractor.org/pages/14381/arhi_electabuzz_ver01/sn89051285/1910/02/19/ed-1/seq-1/1,Cherry,IL,sn89051285,-89.213419,41.4269787,522,N,1910,Arkansas,South,Not_Border,NA,NA
8252_0,The Birmingham age-herald,"Charleston, MO",7/5/1910,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1910,seq-1,https://articleextractor.org/pages/8252/au_gaston_ver01/sn85038485/1910/07/05/ed-1/seq-1/1,Charleston,MO,sn85038485,-89.35063099999999,36.9208854,276,N,1910,Alabama,South,Not_Border,651,8252
14399_0,The Birmingham age-herald,"Newark, OH",7/23/1910,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1910,seq-1,https://articleextractor.org/pages/14399/au_gaston_ver01/sn85038485/1910/07/23/ed-1/seq-1/1,Newark,OH,sn85038485,-82.4012642,40.0581205,514,N,1910,Alabama,South,Not_Border,543,14399
14457_0,Los Angeles herald,"Dallas, TX",3/4/1910,"Los Angeles , California",-118.24264,34.054908,Los Angeles,CA,1910,seq-3,https://articleextractor.org/pages/14457/curiv_rubidoux_ver01/sn85042462/1910/03/04/ed-1/seq-3/1,Dallas,TX,sn85042462,-96.7969879,32.7766642,1239,N,1910,California,West,Not_Border,538,14457
14637_0,Wauwatosa news,"Newark, OH",7/15/1910,"Wauwatosa, Wisconsin",-88.00759,43.049457,Wauwatosa,WI,1910,seq-2,https://articleextractor.org/pages/14637/whi_grindylow_ver01/sn86086499/1910/07/15/ed-1/seq-2/1,Newark,OH,sn86086499,-82.4012642,40.0581205,356,N,1910,Wisconsin,Midwest,Not_Border,405,14637
14763_0,The Forrest City times,"Keo (nearby), AR",4/8/1910,"Forrest City, Arkansas",-90.78523,35.009258,Forrest City,AR,1910,seq-7,https://articleextractor.org/pages/14763/arhi_alakazam_ver01/sn84022960/1910/04/08/ed-1/seq-7/1,Keo (nearby),AR,sn84022960,-92.0092841,34.60285460000001,75,Y,1910,Arkansas,South,Not_Border,251,14763
13882_0,Los Angeles herald,"Charleston, MO",7/4/1910,"Los Angeles , California",-118.24264,34.054908,Los Angeles,CA,1910,seq-2,https://articleextractor.org/pages/13882/curiv_rubidoux_ver01/sn85042462/1910/07/04/ed-1/seq-2/2,Charleston,MO,sn85042462,-89.35063099999999,36.9208854,1633,N,1910,California,West,Not_Border,240,13882
9696_0,NA,"Hinton, WV",8/17/1910,"NA, Virginia",-57.59659,-25.309101,NA,VA,1910,seq-6,https://articleextractor.org/pages/9696/vi_noriker_ver01/sn90052005/1910/08/17/ed-1/seq-6/1,Hinton,WV,sn90052005,-80.8892539,37.674008,4612,N,1910,Virginia,South,Not_Border,210,9696
14544_0,Bluefield evening leader,"Jackson, MS",9/2/1910,"Bluefield, West Virginia",-81.22232,37.26984,Bluefield,WV,1910,seq-1,https://articleextractor.org/pages/14544/wvu_ellis_ver01/sn86092066/1910/09/02/ed-1/seq-1/1,Jackson,MS,sn86092066,-90.1848103,32.2987573,614,N,1910,West Virginia,South,Border,209,14544
14544_0,Bluefield evening leader,"Beasley Gap, GA",9/2/1910,"Bluefield, West Virginia",-81.22232,37.26984,Bluefield,WV,1910,seq-1,https://articleextractor.org/pages/14544/wvu_ellis_ver01/sn86092066/1910/09/02/ed-1/seq-1/1,Beasley Gap,GA,sn86092066,-84.5971536,34.3489817,277,N,1910,West Virginia,South,Border,209,14544
9609_0,The Kadoka press,"Illinois City, IL",6/10/1910,"Kadoka, South Dakota",-101.50987,43.833882,Kadoka,SD,1910,seq-6,https://articleextractor.org/pages/9609/sdhi_honeydew_ver01/sn88063157/1910/06/10/ed-1/seq-6/1,Illinois City,IL,sn88063157,-90.8996913,41.3973234,565,N,1910,South Dakota,Midwest,Not_Border,156,9609
13877_0,The Ekalaka eagle,"Vienna, IL",1/21/1910,"Ekalaka, Montana",-104.55273,45.888887,Ekalaka,MT,1910,seq-6,https://articleextractor.org/pages/13877/mthi_dollyvarden_ver01/sn85053090/1910/01/21/ed-1/seq-6/1,Vienna,IL,sn85053090,-88.8978434,37.4153295,996,N,1910,Montana,West,Not_Border,155,13877
