"","file_id2","newspaper_name","newspaper_state","date","year","month","day","page","edition","mod_id","unnamed_0","file_id","article_id","sn","url","filename","black_press"
"5202","86409_0","Northern Wisconsin advertiser (Wabeno, Wis.)","Wisconsin",1903-08-20,1903,8,20,"seq-2","ed-1",2,13280,86409,0,"sn85040705","https://articleextractor.org/pages/86409/whi_jarvey_ver01/sn85040705/8/20/ed-1/seq-2/2","86409_0.txt",NA
"5203","86409_1","Northern Wisconsin advertiser (Wabeno, Wis.)","Wisconsin",1903-08-20,1903,8,20,"seq-2","ed-1",2,13281,86409,1,"sn85040705","https://articleextractor.org/pages/86409/whi_jarvey_ver01/sn85040705/8/20/ed-1/seq-2/2","86409_1.txt",NA
"5204","86410_0","The Kendrick gazette (Kendrick, Idaho)","Idaho",1906-12-28,1906,12,28,"seq-2","ed-1",2,3407,86410,0,"sn86091096","https://articleextractor.org/pages/86410/idhi_greene_ver01/sn86091096/12/28/ed-1/seq-2/2","86410_0.txt",NA
"5205","86411_0","Mexico Missouri message. (Mexico, Audrain...)","Missouri",1907-01-10,1907,1,10,"seq-6","ed-1",2,6593,86411,0,"sn89067273","https://articleextractor.org/pages/86411/mohi_henri_ver01/sn89067273/1/10/ed-1/seq-6/2","86411_0.txt",NA
"5206","86412_0","Evening star (Washington, D.C...)","District of Columbia",1907-02-27,1907,2,27,"seq-2","ed-1",2,2423,86412,0,"sn83045462","https://articleextractor.org/pages/86412/dlc_vizsla_ver02/sn83045462/2/27/ed-1/seq-2/2","86412_0.txt",NA
"5207","86413_0","Watson's weekly Jeffersonian (Atlanta, Ga.)","Georgia",1907-08-08,1907,8,8,"seq-5","ed-1",2,2715,86413,0,"sn90052331","https://articleextractor.org/pages/86413/gu_fornax_ver01/sn90052331/8/8/ed-1/seq-5/2","86413_0.txt",NA
"5208","86414_0","The Salt Lake herald (Salt Lake City ...)","Utah",1907-08-15,1907,8,15,"seq-1","ed-1",2,11665,86414,0,"sn85058130","https://articleextractor.org/pages/86414/uuml_five_ver01/sn85058130/8/15/ed-1/seq-1/2","86414_0.txt",NA
"5209","86415_0","Omaha daily bee. (Omaha [Neb.])","Nebraska",1907-12-27,1907,12,27,"seq-2","ed-1",2,7805,86415,0,"sn99021999","https://articleextractor.org/pages/86415/nbu_pound_ver01/sn99021999/12/27/ed-1/seq-2/2","86415_0.txt",NA
"5210","86416_0","Evening times-Republican (Marshalltown, I...)","Iowa",1907-03-25,1907,3,25,"seq-1","ed-1",2,3164,86416,0,"sn85049554","https://articleextractor.org/pages/86416/iahi_estes_ver01/sn85049554/3/25/ed-1/seq-1/2","86416_0.txt",NA
"5211","86417_0","The Wahpeton times (Wahpeton, Richl...)","North Dakota",1907-01-31,1907,1,31,"seq-2","ed-1",2,8573,86417,0,"sn84024779","https://articleextractor.org/pages/86417/ndhi_colfax_ver01/sn84024779/1/31/ed-1/seq-2/2","86417_0.txt",NA
"5212","86418_0","Pine Bluff daily graphic. (Pine Bluff, Ark...)","Arkansas",1907-05-07,1907,5,7,"seq-8","ed-1",2,566,86418,0,"sn89051168","https://articleextractor.org/pages/86418/arhi_huskerdu_ver01/sn89051168/5/7/ed-1/seq-8/2","86418_0.txt",NA
"5213","86419_0","The Marion daily mirror. (Marion, Ohio)","Ohio",1907-07-16,1907,7,16,"seq-4","ed-1",2,9916,86419,0,"sn88077573","https://articleextractor.org/pages/86419/ohi_juliet_ver01/sn88077573/7/16/ed-1/seq-4/2","86419_0.txt",NA
"5214","86420_0","The Barre daily times. (Barre, Vt.)","Vermont",1907-07-22,1907,7,22,"seq-1","ed-1",2,12325,86420,0,"sn91066782","https://articleextractor.org/pages/86420/vtu_broccoli_ver01/sn91066782/7/22/ed-1/seq-1/2","86420_0.txt",NA
"5215","86421_0","The sun (New York [N.Y.]) 1833-1916","New York",1907-03-16,1907,3,16,"seq-5","ed-1",2,9140,86421,0,"sn83030272","https://articleextractor.org/pages/86421/nn_iqbal_ver01/sn83030272/3/16/ed-1/seq-5/2","86421_0.txt",NA
"5216","86422_0","The Ogden standard (Ogden City, Utah) 1902-1910","Utah",1909-11-24,1909,11,24,"seq-6","ed-1",2,11677,86422,0,"sn85058398","https://articleextractor.org/pages/86422/uuml_fourteen_ver01/sn85058398/11/24/ed-1/seq-6/2","86422_0.txt",NA
"5217","86424_0","The interior journal (Stanford, Ky.) 1905-1910","Kentucky",1910-01-14,1910,1,14,"seq-4","ed-1",2,4830,86424,0,"sn85052021","https://articleextractor.org/pages/86424/kyu_fernico_ver01/sn85052021/1/14/ed-1/seq-4/2","86424_0.txt",NA
"5218","86425_0","The Topeka state journal (Topeka, Kansas)","Kansas",1899-07-22,1899,7,22,"seq-1","ed-1",2,4455,86425,0,"sn82016014","https://articleextractor.org/pages/86425/khi_jesse_ver01/sn82016014/7/22/ed-1/seq-1/2","86425_0.txt",NA
"5219","86425_1","The Topeka state journal (Topeka, Kansas)","Kansas",1899-07-22,1899,7,22,"seq-1","ed-1",2,4456,86425,1,"sn82016014","https://articleextractor.org/pages/86425/khi_jesse_ver01/sn82016014/7/22/ed-1/seq-1/2","86425_1.txt",NA
"5220","86426_0","The Washington weekly post. (Washington, D.C...)","District of Columbia",1899-05-02,1899,5,2,"seq-1","ed-1",2,2055,86426,0,"sn87062234","https://articleextractor.org/pages/86426/dlc_echo_ver01/sn87062234/5/2/ed-1/seq-1/2","86426_0.txt",NA
"5221","86426_1","The Washington weekly post. (Washington, D.C...)","District of Columbia",1899-05-02,1899,5,2,"seq-1","ed-1",2,2056,86426,1,"sn87062234","https://articleextractor.org/pages/86426/dlc_echo_ver01/sn87062234/5/2/ed-1/seq-1/2","86426_1.txt",NA
"5222","86427_0","The Salt Lake herald (Salt Lake City ...)","Utah",1905-06-21,1905,6,21,"seq-2","ed-1",2,11669,86427,0,"sn85058130","https://articleextractor.org/pages/86427/uuml_four_ver01/sn85058130/6/21/ed-1/seq-2/2","86427_0.txt",NA
"5223","86428_0","The farmer and mechanic (Raleigh, N.C.) 1877-1885","North Carolina",1883-08-22,1883,8,22,"seq-3","ed-1",3,8092,86428,0,"sn85042098","https://articleextractor.org/pages/86428/ncu_grandfather_ver01/sn85042098/8/22/ed-1/seq-3/3","86428_0.txt",NA
"5224","86429_0","Morris tribune (Morris, Minn.)","Minnesota",1884-08-27,1884,8,27,"seq-6","ed-1",3,6094,86429,0,"sn91059394","https://articleextractor.org/pages/86429/mnhi_ibo_ver01/sn91059394/8/27/ed-1/seq-6/3","86429_0.txt",NA
"5225","86430_0","The Wellington enterprise (Wellington, Ohio) 1867-188?","Ohio",1883-12-05,1883,12,5,"seq-2","ed-1",2,9494,86430,0,"sn84028271","https://articleextractor.org/pages/86430/ohi_cousteau_ver02/sn84028271/12/5/ed-1/seq-2/2","86430_0.txt",NA
"5226","86431_0","Barbour County index (Medicine Lodge,...)","Kansas",1882-05-11,1882,5,11,"seq-6","ed-1",2,4364,86431,0,"sn82015080","https://articleextractor.org/pages/86431/khi_harvey_ver03/sn82015080/5/11/ed-1/seq-6/2","86431_0.txt",NA
"5227","86432_0","The Iola register (Iola, Allen Cou...)","Kansas",1882-10-20,1882,10,20,"seq-2","ed-1",2,4154,86432,0,"sn83040340","https://articleextractor.org/pages/86432/khi_dole_ver01/sn83040340/10/20/ed-1/seq-2/2","86432_0.txt",NA
"5228","86432_1","The Iola register (Iola, Allen Cou...)","Kansas",1882-10-20,1882,10,20,"seq-2","ed-1",2,4155,86432,1,"sn83040340","https://articleextractor.org/pages/86432/khi_dole_ver01/sn83040340/10/20/ed-1/seq-2/2","86432_1.txt",NA
"5229","86432_2","The Iola register (Iola, Allen Cou...)","Kansas",1882-10-20,1882,10,20,"seq-2","ed-1",2,4156,86432,2,"sn83040340","https://articleextractor.org/pages/86432/khi_dole_ver01/sn83040340/10/20/ed-1/seq-2/2","86432_2.txt",NA
"5230","86432_3","The Iola register (Iola, Allen Cou...)","Kansas",1882-10-20,1882,10,20,"seq-2","ed-1",2,4157,86432,3,"sn83040340","https://articleextractor.org/pages/86432/khi_dole_ver01/sn83040340/10/20/ed-1/seq-2/2","86432_3.txt",NA
"5231","86433_0","The Portland daily press (Portland, Me.)","Maine",1883-06-16,1883,6,16,"seq-1","ed-1",2,5287,86433,0,"sn83016025","https://articleextractor.org/pages/86433/me_edgecomb_ver02/sn83016025/6/16/ed-1/seq-1/2","86433_0.txt",NA
"5232","86434_0","The Brunswick daily news (Brunswick, Ga.)","Georgia",1906-08-29,1906,8,29,"seq-1","ed-1",1,2768,86434,0,"sn90052142","https://articleextractor.org/pages/86434/gu_javert_ver01/sn90052142/8/29/ed-1/seq-1/1","86434_0.txt",NA
"5233","86434_1","The Brunswick daily news (Brunswick, Ga.)","Georgia",1906-08-29,1906,8,29,"seq-1","ed-1",1,2769,86434,1,"sn90052142","https://articleextractor.org/pages/86434/gu_javert_ver01/sn90052142/8/29/ed-1/seq-1/1","86434_1.txt",NA
"5234","86435_0","The Democratic advocate (Westminster, Md...)","Maryland",1876-08-26,1876,8,26,"seq-5","ed-1",1,5153,86435,0,"sn85038292","https://articleextractor.org/pages/86435/mdu_douglass_ver01/sn85038292/8/26/ed-1/seq-5/1","86435_0.txt",NA
"5235","86435_1","The Democratic advocate (Westminster, Md...)","Maryland",1876-08-26,1876,8,26,"seq-5","ed-1",1,5154,86435,1,"sn85038292","https://articleextractor.org/pages/86435/mdu_douglass_ver01/sn85038292/8/26/ed-1/seq-5/1","86435_1.txt",NA
"5236","86436_0","New-York tribune (New York [N.Y.])","New York",1903-07-01,1903,7,1,"seq-3","ed-1",1,2159,86436,0,"sn83030214","https://articleextractor.org/pages/86436/dlc_greece_ver01/sn83030214/7/1/ed-1/seq-3/1","86436_0.txt",NA
"5237","86436_1","New-York tribune (New York [N.Y.])","New York",1903-07-01,1903,7,1,"seq-3","ed-1",1,2158,86436,1,"sn83030214","https://articleextractor.org/pages/86436/dlc_greece_ver01/sn83030214/7/1/ed-1/seq-3/1","86436_1.txt",NA
"5238","86436_2","New-York tribune (New York [N.Y.])","New York",1903-07-01,1903,7,1,"seq-3","ed-1",1,2160,86436,2,"sn83030214","https://articleextractor.org/pages/86436/dlc_greece_ver01/sn83030214/7/1/ed-1/seq-3/1","86436_2.txt",NA
"5239","86437_0","The Butte daily bulletin (Butte, Mont.)","Montana",1919-09-30,1919,9,30,"seq-1","ed-1",1,7362,86437,0,"sn83045085","https://articleextractor.org/pages/86437/mthi_moose_ver01/sn83045085/9/30/ed-1/seq-1/1","86437_0.txt",NA
"5240","86437_1","The Butte daily bulletin (Butte, Mont.)","Montana",1919-09-30,1919,9,30,"seq-1","ed-1",1,7363,86437,1,"sn83045085","https://articleextractor.org/pages/86437/mthi_moose_ver01/sn83045085/9/30/ed-1/seq-1/1","86437_1.txt",NA
"5241","86438_0","The weekly times-record. (Valley City, N....)","North Dakota",1919-05-08,1919,5,8,"seq-7","ed-1",1,8849,86438,0,"sn89074274","https://articleextractor.org/pages/86438/ndhi_kensal_ver01/sn89074274/5/8/ed-1/seq-7/1","86438_0.txt",NA
"5242","86439_0","Alexandria gazette (Alexandria, D.C...)","District of Columbia",1903-06-27,1903,6,27,"seq-3","ed-1",1,11913,86439,0,"sn85025007","https://articleextractor.org/pages/86439/vi_eagles_ver01/sn85025007/6/27/ed-1/seq-3/1","86439_0.txt",NA
"5243","86440_0","The sun (New York [N.Y.]) 1833-1916","New York",1903-04-20,1903,4,20,"seq-10","ed-1",1,9095,86440,0,"sn83030272","https://articleextractor.org/pages/86440/nn_decartes_ver01/sn83030272/4/20/ed-1/seq-10/1","86440_0.txt",NA
"5244","86441_0","Wauwatosa news (Wauwatosa, Wis.)","Wisconsin",1915-08-13,1915,8,13,"seq-5","ed-1",2,13244,86441,0,"sn86086499","https://articleextractor.org/pages/86441/whi_hodag_ver01/sn86086499/8/13/ed-1/seq-5/2","86441_0.txt",NA
"5245","86442_0","Newark evening star and Newark advertiser (Newark, N.J.)","New Jersey",1915-12-21,1915,12,21,"seq-2","ed-1",2,8886,86442,0,"sn91064011","https://articleextractor.org/pages/86442/njr_elliot_ver01/sn91064011/12/21/ed-1/seq-2/2","86442_0.txt",NA
"5246","86443_0","Oxford eagle. (Oxford, Lafayet...)","Mississippi",1914-03-19,1914,3,19,"seq-1","ed-1",2,6951,86443,0,"sn87065469","https://articleextractor.org/pages/86443/msar_diamond_ver01/sn87065469/3/19/ed-1/seq-1/2","86443_0.txt",NA
"5247","86444_0","Fulton County tribune. (Wauseon, Ohio)","Ohio",1914-09-11,1914,9,11,"seq-3","ed-1",2,9973,86444,0,"sn87076552","https://articleextractor.org/pages/86444/ohi_magellan_ver01/sn87076552/9/11/ed-1/seq-3/2","86444_0.txt",NA
"5248","86445_0","The herald-advance. (Milbank, S.D.)","South Dakota",1911-09-08,1911,9,8,"seq-6","ed-1",2,10371,86445,0,"sn00065154","https://articleextractor.org/pages/86445/sdhi_dominica_ver01/sn00065154/9/8/ed-1/seq-6/2","86445_0.txt",NA
"5249","86446_0","Arizona republican (Phoenix, Ariz.)","Arizona",1911-05-13,1911,5,13,"seq-9","ed-1",2,1018,86446,0,"sn84020558","https://articleextractor.org/pages/86446/az_chuckwalla_ver01/sn84020558/5/13/ed-1/seq-9/2","86446_0.txt",NA
"5250","86447_0","Americus times-recorder (Americus, Ga.)","Georgia",1911-02-17,1911,2,17,"seq-1","ed-1",2,2609,86447,0,"sn89053204","https://articleextractor.org/pages/86447/gu_bootes_ver01/sn89053204/2/17/ed-1/seq-1/2","86447_0.txt",NA
"5251","86448_0","Omaha daily bee. (Omaha [Neb.])","Nebraska",1903-01-12,1903,1,12,"seq-2","ed-1",1,7730,86448,0,"sn99021999","https://articleextractor.org/pages/86448/nbu_lee_ver01/sn99021999/1/12/ed-1/seq-2/1","86448_0.txt",NA
"5252","86449_0","Mower County transcript (Lansing, Minn.)","Minnesota",1894-04-25,1894,4,25,"seq-7","ed-1",1,6313,86449,0,"sn85025431","https://articleextractor.org/pages/86449/mnhi_rolls_ver01/sn85025431/4/25/ed-1/seq-7/1","86449_0.txt",NA
"5253","86451_0","The Hawaiian gazette (Honolulu [Oahu,...)","Hawaii",1915-08-17,1915,8,17,"seq-1","ed-1",2,2813,86451,0,"sn83025121","https://articleextractor.org/pages/86451/hihouml_lilac_ver02/sn83025121/8/17/ed-1/seq-1/2","86451_0.txt",NA
"5254","86451_1","The Hawaiian gazette (Honolulu [Oahu,...)","Hawaii",1915-08-17,1915,8,17,"seq-1","ed-1",2,2814,86451,1,"sn83025121","https://articleextractor.org/pages/86451/hihouml_lilac_ver02/sn83025121/8/17/ed-1/seq-1/2","86451_1.txt",NA
"5255","86452_0","The Port Gibson reveille (Port Gibson, Mi...)","Mississippi",1915-08-26,1915,8,26,"seq-2","ed-1",2,7121,86452,0,"sn86090233","https://articleextractor.org/pages/86452/msar_jacard_ver01/sn86090233/8/26/ed-1/seq-2/2","86452_0.txt",NA
"5256","86453_0","The Dolores star (Dolores, Montez...)","Colorado",1915-08-27,1915,8,27,"seq-4","ed-1",2,1158,86453,0,"sn86002159","https://articleextractor.org/pages/86453/cohi_alta_ver01/sn86002159/8/27/ed-1/seq-4/2","86453_0.txt",NA
"5257","86454_0","The review (High Point, N.C...)","North Carolina",1915-10-14,1915,10,14,"seq-3","ed-1",2,7999,86454,0,"sn91068415","https://articleextractor.org/pages/86454/ncu_elk_ver01/sn91068415/10/14/ed-1/seq-3/2","86454_0.txt",NA
"5258","86454_1","The review (High Point, N.C...)","North Carolina",1915-10-14,1915,10,14,"seq-3","ed-1",2,8000,86454,1,"sn91068415","https://articleextractor.org/pages/86454/ncu_elk_ver01/sn91068415/10/14/ed-1/seq-3/2","86454_1.txt",NA
"5259","86455_0","Live Oak daily Democrat. (Live Oak, Fla.)","Florida",1907-04-17,1907,4,17,"seq-1","ed-1",3,2553,86455,0,"sn95026788","https://articleextractor.org/pages/86455/fu_seven_ver02/sn95026788/4/17/ed-1/seq-1/3","86455_0.txt",NA
"5260","86456_0","The evening world (New York, N.Y.)","New York",1903-07-28,1903,7,28,"seq-10","ed-1",3,9191,86456,0,"sn83030193","https://articleextractor.org/pages/86456/nn_plato_ver01/sn83030193/7/28/ed-1/seq-10/3","86456_0.txt",NA
"5261","86457_0","The Salt Lake herald (Salt Lake City ...)","Utah",1905-08-27,1905,8,27,"seq-2","ed-1",3,11671,86457,0,"sn85058130","https://articleextractor.org/pages/86457/uuml_four_ver01/sn85058130/8/27/ed-1/seq-2/3","86457_0.txt",NA
"5262","86458_0","Weekly journal-miner (Prescott, Ariz.)","Arizona",1916-10-18,1916,10,18,"seq-1","ed-1",2,987,86458,0,"sn85032923","https://articleextractor.org/pages/86458/az_bobcat_ver01/sn85032923/10/18/ed-1/seq-1/2","86458_0.txt",NA
"5263","86459_0","Southwest Washington labor press (Hoquiam, Wash.)","Washington",1924-10-03,1924,10,3,"seq-4","ed-1",2,12720,86459,0,"sn88087163","https://articleextractor.org/pages/86459/wa_canvasback_ver02/sn88087163/10/3/ed-1/seq-4/2","86459_0.txt",NA
"5264","86460_0","Richmond planet (Richmond, Va.)","Virginia",1922-01-14,1922,1,14,"seq-2","ed-1",2,12162,86460,0,"sn84025841","https://articleextractor.org/pages/86460/vi_mcqueen_ver01/sn84025841/1/14/ed-1/seq-2/2","86460_0.txt","Y"
"5265","86461_0","The Dallas weekly herald (Dallas, Tex.)","Texas",1881-07-21,1881,7,21,"seq-1","ed-1",1,11405,86461,0,"sn84022279","https://articleextractor.org/pages/86461/txdn_eagle_ver01/sn84022279/7/21/ed-1/seq-1/1","86461_0.txt",NA
"5266","86462_0","The Cincinnati daily star ([Cincinnati, Oh...)","Ohio",1878-03-25,1878,3,25,"seq-1","ed-1",1,9797,86462,0,"sn85025759","https://articleextractor.org/pages/86462/ohi_himilco_ver01/sn85025759/3/25/ed-1/seq-1/1","86462_0.txt",NA
"5267","86463_0","The Daily empire. (Dayton, Ohio)","Ohio",1866-05-10,1866,5,10,"seq-2","ed-1",1,9814,86463,0,"sn88077244","https://articleextractor.org/pages/86463/ohi_horatio_ver01/sn88077244/5/10/ed-1/seq-2/1","86463_0.txt",NA
"5268","86464_0","The Salt Lake herald (Salt Lake City ...)","Utah",1881-11-01,1881,11,1,"seq-1","ed-1",1,11680,86464,0,"sn85058130","https://articleextractor.org/pages/86464/uuml_griffith_ver01/sn85058130/11/1/ed-1/seq-1/1","86464_0.txt",NA
"5269","86465_0","The New Orleans daily Democrat (New Orleans, La...)","Louisiana",1878-03-26,1878,3,26,"seq-1","ed-1",1,5093,86465,0,"sn83026413","https://articleextractor.org/pages/86465/lu_nejat_ver01/sn83026413/3/26/ed-1/seq-1/1","86465_0.txt",NA
"5270","86466_0","Marshall County Republican. (Plymouth, Ind.)","Indiana",1865-05-18,1865,5,18,"seq-1","ed-1",1,3449,86466,0,"sn84038034","https://articleextractor.org/pages/86466/in_chacha_ver03/sn84038034/5/18/ed-1/seq-1/1","86466_0.txt",NA
"5271","86468_0","Great Falls tribune (Great Falls, Mo...)","Montana",1922-07-02,1922,7,2,"seq-2","ed-1",2,7236,86468,0,"sn83045217","https://articleextractor.org/pages/86468/mthi_crane_ver01/sn83045217/7/2/ed-1/seq-2/2","86468_0.txt",NA
"5272","86469_0","The frontier. (O'Neill City, H...)","Nebraska",1916-08-31,1916,8,31,"seq-3","ed-1",2,7713,86469,0,"2010270509","https://articleextractor.org/pages/86469/nbu_keithsbear_ver02/2010270509/8/31/ed-1/seq-3/2","86469_0.txt",NA
"5273","86470_0","The Colorado statesman (Denver, Colo.)","Colorado",1923-06-30,1923,6,30,"seq-4","ed-1",2,1218,86470,0,"sn83025514","https://articleextractor.org/pages/86470/cohi_hamilton_ver01/sn83025514/6/30/ed-1/seq-4/2","86470_0.txt","Y"
"5274","86471_0","The Hartford herald (Hartford, Ky.)","Kentucky",1916-02-02,1916,2,2,"seq-4","ed-1",2,4822,86471,0,"sn84037890","https://articleextractor.org/pages/86471/kyu_fernico_ver01/sn84037890/2/2/ed-1/seq-4/2","86471_0.txt",NA
"5275","86472_0","Evening star (Washington, D.C...)","District of Columbia",1923-08-17,1923,8,17,"seq-1","ed-1",2,1941,86472,0,"sn83045462","https://articleextractor.org/pages/86472/dlc_armstrong_ver02/sn83045462/8/17/ed-1/seq-1/2","86472_0.txt",NA
"5276","86472_1","Evening star (Washington, D.C...)","District of Columbia",1923-08-17,1923,8,17,"seq-1","ed-1",2,1942,86472,1,"sn83045462","https://articleextractor.org/pages/86472/dlc_armstrong_ver02/sn83045462/8/17/ed-1/seq-1/2","86472_1.txt",NA
"5277","86473_0","The sun (New York [N.Y.]) 1916-1920","New York",1919-10-01,1919,10,1,"seq-8","ed-1",2,9185,86473,0,"sn83030431","https://articleextractor.org/pages/86473/nn_pielou_ver01/sn83030431/10/1/ed-1/seq-8/2","86473_0.txt",NA
"5278","86473_1","The sun (New York [N.Y.]) 1916-1920","New York",1919-10-01,1919,10,1,"seq-8","ed-1",2,9186,86473,1,"sn83030431","https://articleextractor.org/pages/86473/nn_pielou_ver01/sn83030431/10/1/ed-1/seq-8/2","86473_1.txt",NA
"5279","86474_0","The evening world (New York, N.Y.)","New York",1919-09-29,1919,9,29,"seq-1","ed-1",2,9155,86474,0,"sn83030193","https://articleextractor.org/pages/86474/nn_leopold_ver01/sn83030193/9/29/ed-1/seq-1/2","86474_0.txt",NA
"5280","86475_0","Omaha daily bee. (Omaha [Neb.])","Nebraska",1919-04-27,1919,4,27,"seq-2","ed-1",2,7456,86475,0,"sn99021999","https://articleextractor.org/pages/86475/nbu_coreopsis_ver01/sn99021999/4/27/ed-1/seq-2/2","86475_0.txt",NA
"5281","86476_0","The Colorado statesman (Denver, Colo.)","Colorado",1919-11-08,1919,11,8,"seq-1","ed-1",2,1200,86476,0,"sn83025514","https://articleextractor.org/pages/86476/cohi_hamilton_ver01/sn83025514/11/8/ed-1/seq-1/2","86476_0.txt","Y"
"5282","86476_1","The Colorado statesman (Denver, Colo.)","Colorado",1919-11-08,1919,11,8,"seq-1","ed-1",2,1201,86476,1,"sn83025514","https://articleextractor.org/pages/86476/cohi_hamilton_ver01/sn83025514/11/8/ed-1/seq-1/2","86476_1.txt","Y"
"5283","86476_2","The Colorado statesman (Denver, Colo.)","Colorado",1919-11-08,1919,11,8,"seq-1","ed-1",2,1207,86476,2,"sn83025514","https://articleextractor.org/pages/86476/cohi_hamilton_ver01/sn83025514/11/8/ed-1/seq-1/2","86476_2.txt","Y"
"5284","86477_0","Phoenix tribune (Phoenix, Ariz.)","Arizona",1919-01-11,1919,1,11,"seq-3","ed-1",2,1001,86477,0,"sn96060881","https://articleextractor.org/pages/86477/az_campfiregoneout_ver03/sn96060881/1/11/ed-1/seq-3/2","86477_0.txt","Y"
"5285","86479_0","El Paso herald. (El Paso, Tex.)","Texas",1919-09-30,1919,9,30,"seq-1","ed-1",4,11485,86479,0,"sn88084272","https://articleextractor.org/pages/86479/txdn_hungary_ver01/sn88084272/9/30/ed-1/seq-1/4","86479_0.txt",NA
"5286","86479_1","El Paso herald. (El Paso, Tex.)","Texas",1919-09-30,1919,9,30,"seq-1","ed-1",4,11487,86479,1,"sn88084272","https://articleextractor.org/pages/86479/txdn_hungary_ver01/sn88084272/9/30/ed-1/seq-1/4","86479_1.txt",NA
"5287","86480_0","Norwich bulletin (Norwich, Conn.)","Connecticut",1919-10-01,1919,10,1,"seq-1","ed-1",2,1265,86480,0,"sn82014086","https://articleextractor.org/pages/86480/ct_berlin_ver01/sn82014086/10/1/ed-1/seq-1/2","86480_0.txt",NA
"5288","86481_0","The Alliance herald. (Alliance, Box B...)","Nebraska",1919-11-20,1919,11,20,"seq-10","ed-1",2,7506,86481,0,"2010270501","https://articleextractor.org/pages/86481/nbu_ford_ver02/2010270501/11/20/ed-1/seq-10/2","86481_0.txt",NA
"5289","86482_0","The Chattanooga news (Chattanooga, Te...)","Tennessee",1919-09-30,1919,9,30,"seq-9","ed-1",2,10793,86482,0,"sn85038531","https://articleextractor.org/pages/86482/tu_anita_ver01/sn85038531/9/30/ed-1/seq-9/2","86482_0.txt",NA
"5290","86482_1","The Chattanooga news (Chattanooga, Te...)","Tennessee",1919-09-30,1919,9,30,"seq-9","ed-1",2,10795,86482,1,"sn85038531","https://articleextractor.org/pages/86482/tu_anita_ver01/sn85038531/9/30/ed-1/seq-9/2","86482_1.txt",NA
"5291","86483_0","Richmond times-dispatch (Richmond, Va.)","Virginia",1919-09-30,1919,9,30,"seq-1","ed-1",2,12202,86483,0,"sn83045389","https://articleextractor.org/pages/86483/vi_xanadu_ver01/sn83045389/9/30/ed-1/seq-1/2","86483_0.txt",NA
"5292","86484_0","Hopkinsville Kentuckian (Hopkinsville, K...)","Kentucky",1918-03-05,1918,3,5,"seq-1","ed-1",2,4677,86484,0,"sn86069395","https://articleextractor.org/pages/86484/kyu_albatross_ver01/sn86069395/3/5/ed-1/seq-1/2","86484_0.txt",NA
"5293","86485_0","The Washington times (Washington [D.C...)","District of Columbia",1919-04-08,1919,4,8,"seq-7","ed-1",2,2251,86485,0,"sn84026749","https://articleextractor.org/pages/86485/dlc_jetblue_ver01/sn84026749/4/8/ed-1/seq-7/2","86485_0.txt",NA
"5294","86486_0","Americus times-recorder (Americus, Ga.)","Georgia",1918-05-23,1918,5,23,"seq-8","ed-1",2,2634,86486,0,"sn89053204","https://articleextractor.org/pages/86486/gu_corvus_ver01/sn89053204/5/23/ed-1/seq-8/2","86486_0.txt",NA
"5295","86487_0","Cayton's weekly (Seattle, Wash.)","Washington",1918-09-21,1918,9,21,"seq-4","ed-1",2,12753,86487,0,"sn87093353","https://articleextractor.org/pages/86487/wa_elm_ver01/sn87093353/9/21/ed-1/seq-4/2","86487_0.txt","Y"
"5296","86488_0","Knoxville daily chronicle (Knoxville, Tenn...)","Tennessee",1880-09-17,1880,9,17,"seq-1","ed-1",1,11108,86488,0,"sn85033437","https://articleextractor.org/pages/86488/tu_jimmy_ver02/sn85033437/9/17/ed-1/seq-1/1","86488_0.txt",NA
"5297","86488_1","Knoxville daily chronicle (Knoxville, Tenn...)","Tennessee",1880-09-17,1880,9,17,"seq-1","ed-1",1,11109,86488,1,"sn85033437","https://articleextractor.org/pages/86488/tu_jimmy_ver02/sn85033437/9/17/ed-1/seq-1/1","86488_1.txt",NA
"5298","86488_2","Knoxville daily chronicle (Knoxville, Tenn...)","Tennessee",1880-09-17,1880,9,17,"seq-1","ed-1",1,11106,86488,2,"sn85033437","https://articleextractor.org/pages/86488/tu_jimmy_ver02/sn85033437/9/17/ed-1/seq-1/1","86488_2.txt",NA
"5299","86489_0","The free press. (Southern Pines,...)","North Carolina",1903-09-11,1903,9,11,"seq-3","ed-1",1,8413,86489,0,"sn92061679","https://articleextractor.org/pages/86489/ncu_mitchell_ver01/sn92061679/9/11/ed-1/seq-3/1","86489_0.txt",NA
"5300","86490_0","Deseret evening news (Great Salt Lake...)","Utah",1906-10-08,1906,10,8,"seq-8","ed-1",1,11766,86490,0,"sn83045555","https://articleextractor.org/pages/86490/uuml_ten_ver01/sn83045555/10/8/ed-1/seq-8/1","86490_0.txt",NA
"5301","86491_0","The Dallas weekly herald (Dallas, Tex.)","Texas",1881-11-10,1881,11,10,"seq-5","ed-1",1,11407,86491,0,"sn84022279","https://articleextractor.org/pages/86491/txdn_eagle_ver01/sn84022279/11/10/ed-1/seq-5/1","86491_0.txt",NA
"5302","86492_0","The Salt Lake herald (Salt Lake City ...)","Utah",1889-10-13,1889,10,13,"seq-1","ed-1",1,11663,86492,0,"sn85058130","https://articleextractor.org/pages/86492/uuml_fisher_ver01/sn85058130/10/13/ed-1/seq-1/1","86492_0.txt",NA
