file_id2,newspaper_name,year,date,newspaper_state,URL
17794_3,"Jamestown weekly alert (Jamestown, Stut...)",1903,1903-07-02,North Dakota,https://articleextractor.org/pages/17794/ndhi_inkster_ver02/sn85042405/1903/07/02/ed-1/seq-9/1
17795_0,"The daily banner. (Cambridge, Md.)",1922,1922-11-01,Maryland,https://articleextractor.org/pages/17795/mdu_irving_ver01/sn88065731/1922/11/01/ed-1/seq-4/1
17796_0,"The Atlanta constitution (Atlanta, Ga.)",1893,1893-08-15,Georgia,https://articleextractor.org/pages/17796/gu_fornax_ver01/sn89053706/1893/08/15/ed-1/seq-5/1
17796_1,"The Atlanta constitution (Atlanta, Ga.)",1893,1893-08-15,Georgia,https://articleextractor.org/pages/17796/gu_fornax_ver01/sn89053706/1893/08/15/ed-1/seq-5/1
17796_2,"The Atlanta constitution (Atlanta, Ga.)",1893,1893-08-15,Georgia,https://articleextractor.org/pages/17796/gu_fornax_ver01/sn89053706/1893/08/15/ed-1/seq-5/1
17796_3,"The Atlanta constitution (Atlanta, Ga.)",1893,1893-08-15,Georgia,https://articleextractor.org/pages/17796/gu_fornax_ver01/sn89053706/1893/08/15/ed-1/seq-5/1
17797_0,"The Kimball graphic. (Kimball, Brule ...)",1894,1894-05-05,South Dakota,https://articleextractor.org/pages/17797/sdhi_falcon_ver01/sn99068076/1894/05/05/ed-1/seq-3/1
17798_0,"St. Paul daily globe (Saint Paul, Min...)",1894,1894-04-21,Minnesota,https://articleextractor.org/pages/17798/mnhi_gonvick_ver01/sn90059522/1894/04/21/ed-1/seq-4/1
17799_0,"The Topeka state journal (Topeka, Kansas)",1894,1894-09-17,Kansas,https://articleextractor.org/pages/17799/khi_inge_ver01/sn82016014/1894/09/17/ed-1/seq-2/1
17803_0,"The progress-advertiser. (Lexington, Miss...)",1903,1903-04-30,Mississippi,https://articleextractor.org/pages/17803/msar_damask_ver02/sn87065338/1903/04/30/ed-1/seq-2/1
17803_1,"The progress-advertiser. (Lexington, Miss...)",1903,1903-04-30,Mississippi,https://articleextractor.org/pages/17803/msar_damask_ver02/sn87065338/1903/04/30/ed-1/seq-2/1
17805_0,"Lincoln County record (Pioche, Nev.)",1901,1901-08-30,Nevada,https://articleextractor.org/pages/17805/nvln_beatty_ver02/sn86091347/1901/08/30/ed-1/seq-2/1
17805_1,"Lincoln County record (Pioche, Nev.)",1901,1901-08-30,Nevada,https://articleextractor.org/pages/17805/nvln_beatty_ver02/sn86091347/1901/08/30/ed-1/seq-2/1
17806_0,Omaha daily bee. (Omaha [Neb.]),1901,1901-03-24,Nebraska,https://articleextractor.org/pages/17806/nbu_julius_ver01/sn99021999/1901/03/24/ed-1/seq-9/1
17808_0,"Shiner gazette (Shiner, Tex.)",1901,1901-08-28,Texas,https://articleextractor.org/pages/17808/txdn_juliet_ver02/sn86090270/1901/08/28/ed-1/seq-6/1
17810_0,"Evening times-Republican (Marshalltown, I...)",1901,1901-07-02,Iowa,https://articleextractor.org/pages/17810/iahi_carson_ver01/sn85049554/1901/07/02/ed-1/seq-2/1
17812_0,"The Topeka state journal (Topeka, Kansas)",1901,1901-01-16,Kansas,https://articleextractor.org/pages/17812/khi_higuchi_ver01/sn82016014/1901/01/16/ed-1/seq-4/1
17812_1,"The Topeka state journal (Topeka, Kansas)",1901,1901-01-16,Kansas,https://articleextractor.org/pages/17812/khi_higuchi_ver01/sn82016014/1901/01/16/ed-1/seq-4/1
17812_2,"The Topeka state journal (Topeka, Kansas)",1901,1901-01-16,Kansas,https://articleextractor.org/pages/17812/khi_higuchi_ver01/sn82016014/1901/01/16/ed-1/seq-4/1
17813_0,Deseret evening news (Great Salt Lake...),1901,1901-08-29,Utah,https://articleextractor.org/pages/17813/uuml_twelve_ver01/sn83045555/1901/08/29/ed-1/seq-4/1
17813_1,Deseret evening news (Great Salt Lake...),1901,1901-08-29,Utah,https://articleextractor.org/pages/17813/uuml_twelve_ver01/sn83045555/1901/08/29/ed-1/seq-4/1
17814_0,"The Butte inter mountain (Butte, Mont.)",1901,1901-06-20,Montana,https://articleextractor.org/pages/17814/mthi_kestrel_ver02/sn83025294/1901/06/20/ed-1/seq-3/1
17816_0,"The evening times (Washington, D.C...)",1901,1901-03-11,District of Columbia,https://articleextractor.org/pages/17816/dlc_november_ver01/sn84024441/1901/03/11/ed-1/seq-6/1
17817_0,"The Kalispell bee (Kalispell, Mont...)",1901,1901-10-09,Montana,https://articleextractor.org/pages/17817/mthi_fox_ver01/sn85053327/1901/10/09/ed-1/seq-2/1
17818_0,"Reporter and farmer (Webster, Day Co...)",1901,1901-07-11,South Dakota,https://articleextractor.org/pages/17818/sdhi_leek_ver02/sn99068116/1901/07/11/ed-1/seq-7/1
17820_0,"Bryan morning eagle (Bryan, Tex.)",1901,1901-08-23,Texas,https://articleextractor.org/pages/17820/txdn_infiniti_ver03/sn86088652/1901/08/23/ed-1/seq-4/1
17820_1,"Bryan morning eagle (Bryan, Tex.)",1901,1901-08-23,Texas,https://articleextractor.org/pages/17820/txdn_infiniti_ver03/sn86088652/1901/08/23/ed-1/seq-4/1
17821_0,"The Topeka state journal (Topeka, Kansas)",1901,1901-02-21,Kansas,https://articleextractor.org/pages/17821/khi_higuchi_ver01/sn82016014/1901/02/21/ed-1/seq-6/1
17821_1,"The Topeka state journal (Topeka, Kansas)",1901,1901-02-21,Kansas,https://articleextractor.org/pages/17821/khi_higuchi_ver01/sn82016014/1901/02/21/ed-1/seq-6/1
17821_2,"The Topeka state journal (Topeka, Kansas)",1901,1901-02-21,Kansas,https://articleextractor.org/pages/17821/khi_higuchi_ver01/sn82016014/1901/02/21/ed-1/seq-6/1
17824_0,"The Savannah morning news. (Savannah, Ga.)",1901,1901-07-20,Georgia,https://articleextractor.org/pages/17824/gu_gadget_ver01/sn89053684/1901/07/20/ed-1/seq-2/1
17825_0,"Reporter and farmer (Webster, Day Co...)",1901,1901-08-01,South Dakota,https://articleextractor.org/pages/17825/sdhi_leek_ver02/sn99068116/1901/08/01/ed-1/seq-2/1
17826_0,"The news & observer (Raleigh, N.C.)",1901,1901-01-05,North Carolina,https://articleextractor.org/pages/17826/ncu_griffin_ver01/sn85042104/1901/01/05/ed-1/seq-2/1
17826_1,"The news & observer (Raleigh, N.C.)",1901,1901-01-05,North Carolina,https://articleextractor.org/pages/17826/ncu_griffin_ver01/sn85042104/1901/01/05/ed-1/seq-2/1
17828_0,"The Pacific commercial advertiser (Honolulu, Hawaiian Islands) 1885-1921",1901,1901-09-05,Hawaii,https://articleextractor.org/pages/17828/hihouml_edmund_ver02/sn85047084/1901/09/05/ed-1/seq-4/1
17830_0,The Salt Lake herald (Salt Lake City ...),1901,1901-03-18,Utah,https://articleextractor.org/pages/17830/uuml_two_ver01/sn85058130/1901/03/18/ed-1/seq-7/1
17831_0,"The news & observer (Raleigh, N.C.)",1901,1901-03-24,North Carolina,https://articleextractor.org/pages/17831/ncu_griffin_ver01/sn85042104/1901/03/24/ed-1/seq-38/1
17832_0,"The Penn's Grove record (Penn's Grove, S...)",1901,1901-10-25,New Jersey,https://articleextractor.org/pages/17832/njr_irene_ver02/sn85035524/1901/10/25/ed-1/seq-1/1
17834_0,"The semi-weekly messenger (Wilmington, N.C...)",1901,1901-09-06,North Carolina,https://articleextractor.org/pages/17834/ncu_green_ver01/sn91068367/1901/09/06/ed-1/seq-2/2
17835_0,"Wausau pilot (Wausau, Wis.)",1901,1901-09-10,Wisconsin,https://articleextractor.org/pages/17835/whi_augurey_ver01/sn85040749/1901/09/10/ed-1/seq-2/1
17836_0,"Emmons County record (Williamsport, D...)",1901,1901-08-02,North Dakota,https://articleextractor.org/pages/17836/ndhi_argon_ver01/sn87096040/1901/08/02/ed-1/seq-2/1
17837_0,"The evening bulletin (Maysville, Ky.)",1904,1904-06-02,Kentucky,https://articleextractor.org/pages/17837/kyu_bronze_ver01/sn87060190/1904/06/02/ed-1/seq-4/1
17839_0,"The Saint Paul globe. (St. Paul, Minn.)",1901,1901-11-25,Minnesota,https://articleextractor.org/pages/17839/mnhi_nisswa_ver01/sn90059523/1901/11/25/ed-1/seq-1/1
17840_0,"Richmond dispatch (Richmond, Va.)",1901,1901-01-17,Virginia,https://articleextractor.org/pages/17840/vi_darwin_ver01/sn85038614/1901/01/17/ed-1/seq-2/1
17841_0,"Chicago eagle (Chicago, Ill.)",1901,1901-03-02,Illinois,https://articleextractor.org/pages/17841/iune_alpha_ver01/sn84025828/1901/03/02/ed-1/seq-8/1
17842_0,"The times (Richmond, Va.)",1901,1901-08-31,Virginia,https://articleextractor.org/pages/17842/vi_felix_ver01/sn85034438/1901/08/31/ed-1/seq-5/1
17847_0,"The semi-weekly messenger (Wilmington, N.C...)",1901,1901-08-23,North Carolina,https://articleextractor.org/pages/17847/ncu_green_ver01/sn91068367/1901/08/23/ed-1/seq-2/1
17850_0,"The L'Anse sentinel. (L'Anse, L.S., M...)",1904,1904-06-11,Michigan,https://articleextractor.org/pages/17850/mimtptc_jonesville_ver01/sn96077142/1904/06/11/ed-1/seq-2/1
17850_1,"The L'Anse sentinel. (L'Anse, L.S., M...)",1904,1904-06-11,Michigan,https://articleextractor.org/pages/17850/mimtptc_jonesville_ver01/sn96077142/1904/06/11/ed-1/seq-2/1
17851_0,"River Falls journal (River Falls, Pi...)",1894,1894-01-18,Wisconsin,https://articleextractor.org/pages/17851/whi_galky_ver01/sn85033255/1894/01/18/ed-1/seq-2/1
17851_1,"River Falls journal (River Falls, Pi...)",1894,1894-01-18,Wisconsin,https://articleextractor.org/pages/17851/whi_galky_ver01/sn85033255/1894/01/18/ed-1/seq-2/1
17852_0,"Wausau pilot (Wausau, Wis.)",1901,1901-01-29,Wisconsin,https://articleextractor.org/pages/17852/whi_augurey_ver01/sn85040749/1901/01/29/ed-1/seq-2/1
17852_1,"Wausau pilot (Wausau, Wis.)",1901,1901-01-29,Wisconsin,https://articleextractor.org/pages/17852/whi_augurey_ver01/sn85040749/1901/01/29/ed-1/seq-2/1
17852_2,"Wausau pilot (Wausau, Wis.)",1901,1901-01-29,Wisconsin,https://articleextractor.org/pages/17852/whi_augurey_ver01/sn85040749/1901/01/29/ed-1/seq-2/1
17852_3,"Wausau pilot (Wausau, Wis.)",1901,1901-01-29,Wisconsin,https://articleextractor.org/pages/17852/whi_augurey_ver01/sn85040749/1901/01/29/ed-1/seq-2/1
17853_0,"The Salt Lake tribune (Salt Lake City,...)",1904,1904-08-22,Utah,https://articleextractor.org/pages/17853/uuml_merckx_ver01/sn83045396/1904/08/22/ed-1/seq-1/1
17853_1,"The Salt Lake tribune (Salt Lake City,...)",1904,1904-08-22,Utah,https://articleextractor.org/pages/17853/uuml_merckx_ver01/sn83045396/1904/08/22/ed-1/seq-1/1
17854_0,"The evening world (New York, N.Y.)",1894,1894-12-19,New York,https://articleextractor.org/pages/17854/nn_absaber_ver01/sn83030193/1894/12/19/ed-6/seq-5/1
17854_1,"The evening world (New York, N.Y.)",1894,1894-12-19,New York,https://articleextractor.org/pages/17854/nn_absaber_ver01/sn83030193/1894/12/19/ed-6/seq-5/1
17855_0,"The news & observer (Raleigh, N.C.)",1904,1904-09-28,North Carolina,https://articleextractor.org/pages/17855/ncu_hamm_ver01/sn85042104/1904/09/28/ed-1/seq-2/1
17856_0,"The Coalville times (Coalville, Utah)",1903,1903-04-24,Utah,https://articleextractor.org/pages/17856/uuml_kirilenko_ver01/sn85058217/1903/04/24/ed-1/seq-3/1
17857_0,"The L'Anse sentinel. (L'Anse, L.S., M...)",1894,1894-04-14,Michigan,https://articleextractor.org/pages/17857/mimtptc_jonesville_ver01/sn96077142/1894/04/14/ed-1/seq-2/1
17858_0,"The Butler weekly times. (Butler, Mo.)",1904,1904-01-07,Missouri,https://articleextractor.org/pages/17858/mohi_kocoum_ver01/sn89066489/1904/01/07/ed-1/seq-7/1
17858_1,"The Butler weekly times. (Butler, Mo.)",1904,1904-01-07,Missouri,https://articleextractor.org/pages/17858/mohi_kocoum_ver01/sn89066489/1904/01/07/ed-1/seq-7/1
17859_0,"The Washburn leader (Washburn, McLea...)",1904,1904-01-30,North Dakota,https://articleextractor.org/pages/17859/ndhi_hydrogen_ver01/sn85000631/1904/01/30/ed-1/seq-8/1
17860_0,"The Cairo bulletin. (Cairo, Ill.)",1904,1904-07-08,Illinois,https://articleextractor.org/pages/17860/iune_issue_ver01/sn93055779/1904/07/08/ed-1/seq-1/1
17861_0,"The Chanute times (Chanute, Kan.)",1901,1901-01-11,Kansas,https://articleextractor.org/pages/17861/khi_isabel_ver01/sn85030529/1901/01/11/ed-1/seq-3/1
17862_0,"Essex County herald (Guildhall, Vt.)",1893,1893-03-03,Vermont,https://articleextractor.org/pages/17862/vtu_ira_ver01/sn84023416/1893/03/03/ed-1/seq-4/1
17863_0,"Eagle River review (Eagle River, Wi...)",1894,1894-06-21,Wisconsin,https://articleextractor.org/pages/17863/whi_arbutus_ver01/sn85040614/1894/06/21/ed-1/seq-3/1
17865_0,"The Hartford republican. (Hartford, Ky.)",1901,1901-10-11,Kentucky,https://articleextractor.org/pages/17865/kyu_gratefuldead_ver01/sn86069313/1901/10/11/ed-1/seq-1/1
17866_0,"Oxford eagle. (Oxford, Lafayet...)",1893,1893-07-20,Mississippi,https://articleextractor.org/pages/17866/msar_diamond_ver01/sn87065469/1893/07/20/ed-1/seq-1/1
17867_0,"The Stark County Democrat (Canton, Ohio)",1904,1904-09-30,Ohio,https://articleextractor.org/pages/17867/ohi_golf_ver04/sn84028490/1904/09/30/ed-1/seq-8/1
17867_1,"The Stark County Democrat (Canton, Ohio)",1904,1904-09-30,Ohio,https://articleextractor.org/pages/17867/ohi_golf_ver04/sn84028490/1904/09/30/ed-1/seq-8/1
17868_0,"The Goodland republic (Goodland, Kan.)",1894,1894-07-06,Kansas,https://articleextractor.org/pages/17868/khi_brown_ver01/sn85030821/1894/07/06/ed-1/seq-1/1
17869_0,"The Red Cloud chief (Red Cloud, Webs...)",1906,1906-02-16,Nebraska,https://articleextractor.org/pages/17869/nbu_dunning_ver01/sn84022835/1906/02/16/ed-1/seq-6/1
17871_0,"The Tupelo journal. (Tupelo, Miss.)",1906,1906-08-31,Mississippi,https://articleextractor.org/pages/17871/msar_chert_ver01/sn87065632/1906/08/31/ed-1/seq-6/1
17871_1,"The Tupelo journal. (Tupelo, Miss.)",1906,1906-08-31,Mississippi,https://articleextractor.org/pages/17871/msar_chert_ver01/sn87065632/1906/08/31/ed-1/seq-6/1
17873_0,"Willmar tribune (Willmar, Minn.)",1904,1904-09-07,Minnesota,https://articleextractor.org/pages/17873/mnhi_edsel_ver01/sn89081022/1904/09/07/ed-1/seq-2/1
17873_1,"Willmar tribune (Willmar, Minn.)",1904,1904-09-07,Minnesota,https://articleextractor.org/pages/17873/mnhi_edsel_ver01/sn89081022/1904/09/07/ed-1/seq-2/1
17873_2,"Willmar tribune (Willmar, Minn.)",1904,1904-09-07,Minnesota,https://articleextractor.org/pages/17873/mnhi_edsel_ver01/sn89081022/1904/09/07/ed-1/seq-2/1
17874_0,"The pioneer express (Pembina, Dakota...)",1906,1906-11-09,North Dakota,https://articleextractor.org/pages/17874/ndhi_almont_ver01/sn88076741/1906/11/09/ed-1/seq-6/1
17875_0,"Goldsboro weekly argus (Goldsboro, N.C.)",1904,1904-06-09,North Carolina,https://articleextractor.org/pages/17875/ncu_black_ver02/sn84020751/1904/06/09/ed-1/seq-1/1
17876_0,"Hopkinsville Kentuckian (Hopkinsville, K...)",1906,1906-04-19,Kentucky,https://articleextractor.org/pages/17876/kyu_inxs_ver01/sn86069395/1906/04/19/ed-1/seq-4/1
17879_0,"St. Landry clarion. (Opelousas, La.)",1906,1906-08-04,Louisiana,https://articleextractor.org/pages/17879/lu_jacobi_ver01/sn88064250/1906/08/04/ed-1/seq-1/1
17881_0,"Valentine Democrat. (Valentine, Neb.)",1904,1904-07-07,Nebraska,https://articleextractor.org/pages/17881/nbu_fairbury_ver01/sn95069780/1904/07/07/ed-1/seq-3/2
17883_0,"The Topeka state journal (Topeka, Kansas)",1904,1904-06-30,Kansas,https://articleextractor.org/pages/17883/khi_gygax_ver01/sn82016014/1904/06/30/ed-1/seq-7/1
17884_0,"Harrison press-journal (Harrison, Nebra...)",1904,1904-09-08,Nebraska,https://articleextractor.org/pages/17884/nbu_larkspur_ver01/2018270202/1904/09/08/ed-1/seq-3/1
17884_1,"Harrison press-journal (Harrison, Nebra...)",1904,1904-09-08,Nebraska,https://articleextractor.org/pages/17884/nbu_larkspur_ver01/2018270202/1904/09/08/ed-1/seq-3/1
17885_0,"Reporter and farmer (Webster, Day Co...)",1904,1904-03-17,South Dakota,https://articleextractor.org/pages/17885/sdhi_leek_ver02/sn99068116/1904/03/17/ed-1/seq-2/1
17886_0,"The weekly Corinthian. (Corinth, Miss.)",1904,1904-10-12,Mississippi,https://articleextractor.org/pages/17886/msar_karakul_ver02/sn87065046/1904/10/12/ed-1/seq-5/1
17888_0,"The L'Anse sentinel. (L'Anse, L.S., M...)",1905,1905-05-20,Michigan,https://articleextractor.org/pages/17888/mimtptc_jonesville_ver01/sn96077142/1905/05/20/ed-1/seq-2/1
17889_0,The Salt Lake herald (Salt Lake City ...),1904,1904-06-16,Utah,https://articleextractor.org/pages/17889/uuml_two_ver01/sn85058130/1904/06/16/ed-1/seq-2/1
17890_0,Deseret evening news (Great Salt Lake...),1906,1906-03-19,Utah,https://articleextractor.org/pages/17890/uuml_ten_ver01/sn83045555/1906/03/19/ed-1/seq-9/1
17891_0,"The Tacoma times (Tacoma, Wash.)",1904,1904-08-15,Washington,https://articleextractor.org/pages/17891/wa_dogwood_ver01/sn88085187/1904/08/15/ed-1/seq-1/1
17891_1,"The Tacoma times (Tacoma, Wash.)",1904,1904-08-15,Washington,https://articleextractor.org/pages/17891/wa_dogwood_ver01/sn88085187/1904/08/15/ed-1/seq-1/1
17892_0,"Tulsa daily world (Tulsa, Indian T...)",1906,1906-06-09,Oklahoma,https://articleextractor.org/pages/17892/okhi_bokchito_ver01/sn85042344/1906/06/09/ed-1/seq-1/1
17893_0,"The semi-weekly messenger (Wilmington, N.C...)",1904,1904-09-13,North Carolina,https://articleextractor.org/pages/17893/ncu_green_ver01/sn91068367/1904/09/13/ed-1/seq-5/1
17895_0,"The evening world (New York, N.Y.)",1905,1905-10-12,New York,https://articleextractor.org/pages/17895/nn_mill_ver01/sn83030193/1905/10/12/ed-1/seq-3/1
17896_0,"The Pensacola journal. (Pensacola, Fla.)",1906,1906-10-07,Florida,https://articleextractor.org/pages/17896/fu_twelve_ver01/sn87062268/1906/10/07/ed-1/seq-3/1
17902_0,"The Fargo forum and daily republican (Fargo, N.D.)",1906,1906-06-12,North Dakota,https://articleextractor.org/pages/17902/ndhi_edosian_ver01/sn85042224/1906/06/12/ed-1/seq-1/1
17904_0,"Palestine daily herald (Palestine, Tex.)",1906,1906-01-27,Texas,https://articleextractor.org/pages/17904/txdn_bravo_ver01/sn86090383/1906/01/27/ed-1/seq-3/1
17907_0,"The Pensacola journal. (Pensacola, Fla.)",1906,1906-06-26,Florida,https://articleextractor.org/pages/17907/fu_ten_ver01/sn87062268/1906/06/26/ed-1/seq-1/1
17908_0,"Times-promoter. (Hernando, DeSot...)",1906,1906-09-28,Mississippi,https://articleextractor.org/pages/17908/msar_eyelet_ver02/sn87065195/1906/09/28/ed-1/seq-7/1
17910_0,"Americus times-recorder (Americus, Ga.)",1906,1906-08-10,Georgia,https://articleextractor.org/pages/17910/gu_ara_ver01/sn89053204/1906/08/10/ed-1/seq-1/1
17910_1,"Americus times-recorder (Americus, Ga.)",1906,1906-08-10,Georgia,https://articleextractor.org/pages/17910/gu_ara_ver01/sn89053204/1906/08/10/ed-1/seq-1/1
17911_0,"Potosi journal. (Potosi, Mo.)",1906,1906-06-13,Missouri,https://articleextractor.org/pages/17911/mohi_marmaduke_ver02/sn90061371/1906/06/13/ed-1/seq-2/1
17914_0,"The Topeka state journal (Topeka, Kansas)",1906,1906-08-01,Kansas,https://articleextractor.org/pages/17914/khi_forbes_ver01/sn82016014/1906/08/01/ed-1/seq-4/1
17916_0,"The Donaldsonville chief (Donaldsonville,...)",1904,1904-09-03,Louisiana,https://articleextractor.org/pages/17916/lu_bolivar_ver01/sn85034248/1904/09/03/ed-1/seq-8/1
17917_0,"The champion. (Arcadia, Fla.)",1906,1906-08-02,Florida,https://articleextractor.org/pages/17917/fu_six_ver01/sn95047227/1906/08/02/ed-1/seq-1/1
17918_0,"The Worthington advance (Worthington, Mi...)",1906,1906-09-28,Minnesota,https://articleextractor.org/pages/17918/mnhi_isuzu_ver01/sn85025620/1906/09/28/ed-1/seq-2/1
17919_0,"The Brookings register (Brookings, Broo...)",1906,1906-08-23,South Dakota,https://articleextractor.org/pages/17919/sdhi_jicama_ver01/sn85042792/1906/08/23/ed-1/seq-2/1
17922_0,Omaha daily bee. (Omaha [Neb.]),1906,1906-01-11,Nebraska,https://articleextractor.org/pages/17922/nbu_offutt_ver01/sn99021999/1906/01/11/ed-1/seq-1/1
17923_0,"Evening star (Washington, D.C...)",1906,1906-10-25,District of Columbia,https://articleextractor.org/pages/17923/dlc_vizsla_ver02/sn83045462/1906/10/25/ed-1/seq-1/1
17925_0,"The Salt Lake tribune (Salt Lake City,...)",1906,1906-08-09,Utah,https://articleextractor.org/pages/17925/uuml_pereiro_ver01/sn83045396/1906/08/09/ed-1/seq-3/1
17926_0,"Watertown weekly leader (Watertown, Jeff...)",1906,1906-10-12,Wisconsin,https://articleextractor.org/pages/17926/whi_elizabeth_ver01/sn85040724/1906/10/12/ed-1/seq-6/1
17926_1,"Watertown weekly leader (Watertown, Jeff...)",1906,1906-10-12,Wisconsin,https://articleextractor.org/pages/17926/whi_elizabeth_ver01/sn85040724/1906/10/12/ed-1/seq-6/1
17927_0,"The Topeka state journal (Topeka, Kansas)",1905,1905-10-14,Kansas,https://articleextractor.org/pages/17927/khi_gygax_ver01/sn82016014/1905/10/14/ed-1/seq-12/1
17929_0,The sun (New York [N.Y.]) 1833-1916,1905,1905-09-04,New York,https://articleextractor.org/pages/17929/nn_feyerabend_ver01/sn83030272/1905/09/04/ed-1/seq-9/1
17930_0,"The Maui news (Wailuku, Maui, ...)",1906,1906-05-26,Hawaii,https://articleextractor.org/pages/17930/hihouml_flame_ver01/sn82014689/1906/05/26/ed-1/seq-1/1
17931_0,"Griggs courier. (Cooperstown, Gr...)",1893,1893-05-19,North Dakota,https://articleextractor.org/pages/17931/ndhi_dysprosium_ver01/sn88076998/1893/05/19/ed-1/seq-2/2
17931_1,"Griggs courier. (Cooperstown, Gr...)",1893,1893-05-19,North Dakota,https://articleextractor.org/pages/17931/ndhi_dysprosium_ver01/sn88076998/1893/05/19/ed-1/seq-2/2
17933_0,"The morning news (Savannah, Ga.)",1893,1893-05-14,Georgia,https://articleextractor.org/pages/17933/gu_drew_ver02/sn86063034/1893/05/14/ed-1/seq-1/2
17934_0,"The sun (Morris, Stevens...)",1893,1893-08-31,Minnesota,https://articleextractor.org/pages/17934/mnhi_hula_ver01/sn91059392/1893/08/31/ed-1/seq-1/1
17935_0,"The evening world (New York, N.Y.)",1922,1922-01-12,New York,https://articleextractor.org/pages/17935/nn_nelson_ver01/sn83030193/1922/01/12/ed-1/seq-14/1
17937_0,Deseret evening news (Great Salt Lake...),1904,1904-11-01,Utah,https://articleextractor.org/pages/17937/uuml_eleven_ver01/sn83045555/1904/11/01/ed-1/seq-11/1
17938_0,"The Paducah sun (Paducah, Ky.)",1905,1905-09-23,Kentucky,https://articleextractor.org/pages/17938/kyu_meatloaf_ver01/sn85052116/1905/09/23/ed-1/seq-1/1
17938_1,"The Paducah sun (Paducah, Ky.)",1905,1905-09-23,Kentucky,https://articleextractor.org/pages/17938/kyu_meatloaf_ver01/sn85052116/1905/09/23/ed-1/seq-1/1
17939_0,"Adams County news (Ritzville, Wash...)",1905,1905-09-06,Washington,https://articleextractor.org/pages/17939/wa_hoh_ver01/sn87093056/1905/09/06/ed-1/seq-4/1
17940_0,"Morning appeal (Carson City, Ne...)",1893,1893-08-23,Nevada,https://articleextractor.org/pages/17940/nvln_fallon_ver02/sn86076999/1893/08/23/ed-1/seq-3/1
17942_0,"The Butler County press (Hamilton, Ohio)",1922,1922-09-01,Ohio,https://articleextractor.org/pages/17942/ohi_buttercup_ver01/sn83045012/1922/09/01/ed-1/seq-15/1
17943_0,"Gainesville daily sun. (Gainesville, Fl...)",1906,1906-08-22,Florida,https://articleextractor.org/pages/17943/fu_six_ver01/sn95026977/1906/08/22/ed-1/seq-1/1
17943_1,"Gainesville daily sun. (Gainesville, Fl...)",1906,1906-08-22,Florida,https://articleextractor.org/pages/17943/fu_six_ver01/sn95026977/1906/08/22/ed-1/seq-1/1
17943_2,"Gainesville daily sun. (Gainesville, Fl...)",1906,1906-08-22,Florida,https://articleextractor.org/pages/17943/fu_six_ver01/sn95026977/1906/08/22/ed-1/seq-1/1
17944_0,"The Rice belt journal. (Welsh, Calcasie...)",1906,1906-08-03,Louisiana,https://articleextractor.org/pages/17944/lu_dust_ver01/sn88064402/1906/08/03/ed-1/seq-6/1
17944_1,"The Rice belt journal. (Welsh, Calcasie...)",1906,1906-08-03,Louisiana,https://articleextractor.org/pages/17944/lu_dust_ver01/sn88064402/1906/08/03/ed-1/seq-6/1
17946_0,"Valentine Democrat. (Valentine, Neb.)",1906,1906-10-25,Nebraska,https://articleextractor.org/pages/17946/nbu_gering_ver01/sn95069780/1906/10/25/ed-1/seq-2/2
17946_1,"Valentine Democrat. (Valentine, Neb.)",1906,1906-10-25,Nebraska,https://articleextractor.org/pages/17946/nbu_gering_ver01/sn95069780/1906/10/25/ed-1/seq-2/2
17947_0,"The Mt. Sterling advocate. (Mt. Sterling, K...)",1893,1893-08-08,Kentucky,https://articleextractor.org/pages/17947/kyu_batman_ver01/sn86069675/1893/08/08/ed-1/seq-3/1
17948_0,"Rock Island Argus. (Rock Island, Il...)",1906,1906-05-29,Illinois,https://articleextractor.org/pages/17948/iune_guttenberg_ver01/sn92053934/1906/05/29/ed-1/seq-1/1
17949_0,"Perrysburg journal. (Perrysburg, Woo...)",1904,1904-01-29,Ohio,https://articleextractor.org/pages/17949/ohi_foxtrot_ver01/sn87076843/1904/01/29/ed-1/seq-2/1
17950_0,"Griggs courier. (Cooperstown, Gr...)",1894,1894-05-25,North Dakota,https://articleextractor.org/pages/17950/ndhi_dysprosium_ver01/sn88076998/1894/05/25/ed-1/seq-2/1
17951_0,"Grand Forks herald (Grand Forks, N....)",1922,1922-05-09,North Dakota,https://articleextractor.org/pages/17951/ndhi_hebron_ver01/sn85042414/1922/05/09/ed-1/seq-3/1
17952_0,"The Appeal (Saint Paul, Min...)",1904,1904-03-19,Illinois,https://articleextractor.org/pages/17952/mnhi_effie_ver01/sn83016810/1904/03/19/ed-1/seq-2/1
17953_0,"The Caldwell tribune (Caldwell, Idaho...)",1894,1894-04-18,Idaho,https://articleextractor.org/pages/17953/idhi_angelou_ver01/sn86091092/1894/04/18/ed-1/seq-1/1
17953_1,"The Caldwell tribune (Caldwell, Idaho...)",1894,1894-04-18,Idaho,https://articleextractor.org/pages/17953/idhi_angelou_ver01/sn86091092/1894/04/18/ed-1/seq-1/1
17954_0,"The Anaconda standard (Anaconda, Mont.)",1894,1894-01-25,Montana,https://articleextractor.org/pages/17954/mthi_darter_ver01/sn84036012/1894/01/25/ed-1/seq-7/1
17956_0,"The Paducah sun (Paducah, Ky.)",1903,1903-07-03,Kentucky,https://articleextractor.org/pages/17956/kyu_meatloaf_ver01/sn85052116/1903/07/03/ed-1/seq-3/1
17957_0,"The Democratic advocate (Westminster, Md...)",1903,1903-07-18,Maryland,https://articleextractor.org/pages/17957/mdu_douglass_ver01/sn85038292/1903/07/18/ed-1/seq-1/1
