"","...1","...2","file_id","article_id","sn","newspaper_name1","city1","crap","state","year","month","day","page","edition","mod_id","URL","newspaper_state","file_id2","index","news_address","news_location.lon","news_location.lat"
"2320",2320,663537,17566,0,"sn98060035","Barre evening telegram. ","Barre",NA," Vt.)",1898, 6, 6,"seq-1","ed-1",1,"https://articleextractor.org/pages/17566/vtu_green_ver02/sn98060035/1898/06/06/ed-1/seq-1/1","Vermont","17566_0",1489,"Barre, Vermont", -72.502049,  44.197006
"2321",2321,529196,17567,0,"sn99062034","The Madison daily leader ","Madison",NA," S.D.)",1899, 7,11,"seq-4","ed-1",1,"https://articleextractor.org/pages/17567/sdhi_eigg_ver01/sn99062034/1899/07/11/ed-1/seq-4/1","South Dakota","17567_0",1490,"Madison, South Dakota", -97.113950,  44.006085
"2322",2322,649504,17568,0,"sn85034438","The times ","Richmond",NA," Va.)",1898,11,24,"seq-7","ed-1",1,"https://articleextractor.org/pages/17568/vi_vanhalen_ver01/sn85034438/1898/11/24/ed-1/seq-7/1","Virginia","17568_0",1491,"Richmond, Virginia", -77.436048,  37.540725
"2323",2323,245344,17571,0,"sn89081128","New Ulm review. ","New Ulm",NA," Brown ...)",1898, 1,12,"seq-2","ed-1",1,"https://articleextractor.org/pages/17571/mnhi_audi_ver01/sn89081128/1898/01/12/ed-1/seq-2/1","Minnesota","17571_0",1492,"New Ulm, Minnesota", -94.459302,  44.314439
"2324",2324,189575,17572,0,"sn84029671","The Kinsley graphic ","Kinsley",NA," Kan.)",1898, 7,22,"seq-2","ed-1",1,"https://articleextractor.org/pages/17572/khi_douglas_ver01/sn84029671/1898/07/22/ed-1/seq-2/1","Kansas","17572_0",1493,"Kinsley, Kansas", -99.409838,  37.923072
"2325",2325,619942,17574,0,"sn85058130","The Salt Lake herald ","Salt Lake City ",NA,NA,1898, 5,27,"seq-6","ed-1",2,"https://articleextractor.org/pages/17574/uuml_collins_ver01/sn85058130/1898/05/27/ed-1/seq-6/2","Utah","17574_0",1494,"Salt Lake City , Utah",-111.891047,  40.760779
"2326",2326,676247,17575,0,"sn84022871","Orleans County monitor ","Barton",NA," Vt.)",1898, 6, 6,"seq-8","ed-1",1,"https://articleextractor.org/pages/17575/vtu_middlebury_ver01/sn84022871/1898/06/06/ed-1/seq-8/1","Vermont","17575_0",1495,"Barton, Vermont", -72.176258,  44.748081
"2327",2327,347317,17577,0,"sn84036276","Red Lodge picket ","Red Lodge",NA," Mont...)",1898, 6, 4,"seq-1","ed-1",1,"https://articleextractor.org/pages/17577/mthi_moose_ver01/sn84036276/1898/06/04/ed-1/seq-1/1","Montana","17577_0",1496,"Red Lodge, Montana",-109.246821,  45.185778
"2328",2328,477411,17579,0,"sn85038119","The Hocking sentinel ","Logan",NA," Ohio)",1898, 6,30,"seq-2","ed-1",1,"https://articleextractor.org/pages/17579/ohi_delta_ver01/sn85038119/1898/06/30/ed-1/seq-2/1","Ohio","17579_0",1497,"Logan, Ohio", -82.407099,  39.540067
"2329",2329,658923,17580,0,"sn98060050","Vermont phœnix ","Brattleboro",NA," Vt...)",1899,11,17,"seq-6","ed-1",1,"https://articleextractor.org/pages/17580/vtu_eden_ver01/sn98060050/1899/11/17/ed-1/seq-6/1","Vermont","17580_0",1498,"Brattleboro, Vermont", -72.557868,  42.850915
"2330",2330,198810,17581,0,"sn84029386","Abilene weekly reflector ","Abilene",NA," Kan.)",1899, 9,28,"seq-8","ed-1",1,"https://articleextractor.org/pages/17581/khi_lawrence_ver01/sn84029386/1899/09/28/ed-1/seq-8/1","Kansas","17581_0",1499,"Abilene, Kansas", -97.213909,  38.917222
"2331",2331,378514,17582,0,"sn85042104","The news & observer ","Raleigh",NA," N.C.)",1899, 8,12,"seq-2","ed-1",1,"https://articleextractor.org/pages/17582/ncu_griffin_ver01/sn85042104/1899/08/12/ed-1/seq-2/1","North Carolina","17582_0",1500,"Raleigh, North Carolina", -78.638179,  35.779590
"2332",2332,459544,17583,0,"sn83030272","The sun ","New York ","N.Y.]) 1833-1916",NA,1898, 6,18,"seq-4","ed-1",1,"https://articleextractor.org/pages/17583/nn_qabbani_ver01/sn83030272/1898/06/18/ed-1/seq-4/1","New York","17583_0",1501,"New York , New York", -74.005973,  40.712775
"2333",2333,441778,17584,0,"sn85035524","The Penn's Grove record ","Penn's Grove",NA," S...)",1899, 8,25,"seq-1","ed-1",1,"https://articleextractor.org/pages/17584/njr_irene_ver02/sn85035524/1899/08/25/ed-1/seq-1/1","New Jersey","17584_0",1502,"Penn's Grove, New Jersey", -75.467973,  39.729558
"2334",2334,441782,17584,1,"sn85035524","The Penn's Grove record ","Penn's Grove",NA," S...)",1899, 8,25,"seq-1","ed-1",1,"https://articleextractor.org/pages/17584/njr_irene_ver02/sn85035524/1899/08/25/ed-1/seq-1/1","New Jersey","17584_1",1503,"Penn's Grove, New Jersey", -75.467973,  39.729558
"2335",2335,297009,17586,0,"sn00065127","Dakota farmers' leader. ","Canton",NA," S.D.)",1899, 8,18,"seq-6","ed-1",1,"https://articleextractor.org/pages/17586/mnhi_volvo_ver01/sn00065127/1899/08/18/ed-1/seq-6/1","South Dakota","17586_0",1504,"Canton, South Dakota", -99.901813,  43.969515
"2336",2336, 83480,17588,0,"sn87058235","Decorah public opinion. ","Decorah",NA," Winnes...)",1899, 4,26,"seq-6","ed-1",1,"https://articleextractor.org/pages/17588/iahi_aerodactyl_ver01/sn87058235/1899/04/26/ed-1/seq-6/1","Iowa","17588_0",1505,"Decorah, Iowa", -91.785709,  43.303306
"2337",2337,446932,17590,0,"sn84020630","Santa Fe new Mexican ","Santa Fe",NA," N.M.)",1899, 5,24,"seq-2","ed-1",1,"https://articleextractor.org/pages/17590/nmu_fleming_ver01/sn84020630/1899/05/24/ed-1/seq-2/1","New Mexico","17590_0",1506,"Santa Fe, New Mexico",-105.937799,  35.686975
"2338",2338,446934,17590,1,"sn84020630","Santa Fe new Mexican ","Santa Fe",NA," N.M.)",1899, 5,24,"seq-2","ed-1",1,"https://articleextractor.org/pages/17590/nmu_fleming_ver01/sn84020630/1899/05/24/ed-1/seq-2/1","New Mexico","17590_1",1507,"Santa Fe, New Mexico",-105.937799,  35.686975
"2339",2339,680223,17592,0,"sn88085488","Pullman herald ","Pullman",NA," W.T. [...)",1898,11,19,"seq-7","ed-1",1,"https://articleextractor.org/pages/17592/wa_dogwood_ver01/sn88085488/1898/11/19/ed-1/seq-7/1","Washington","17592_0",1508,"Pullman, Washington",-117.181738,  46.729777
"2340",2340,680227,17592,1,"sn88085488","Pullman herald ","Pullman",NA," W.T. [...)",1898,11,19,"seq-7","ed-1",1,"https://articleextractor.org/pages/17592/wa_dogwood_ver01/sn88085488/1898/11/19/ed-1/seq-7/1","Washington","17592_1",1509,"Pullman, Washington",-117.181738,  46.729777
"2341",2341,680230,17592,2,"sn88085488","Pullman herald ","Pullman",NA," W.T. [...)",1898,11,19,"seq-7","ed-1",1,"https://articleextractor.org/pages/17592/wa_dogwood_ver01/sn88085488/1898/11/19/ed-1/seq-7/1","Washington","17592_2",1510,"Pullman, Washington",-117.181738,  46.729777
"2342",2342,223269,17594,0,"sn86069395","Hopkinsville Kentuckian ","Hopkinsville",NA," K...)",1901, 7, 9,"seq-6","ed-1",1,"https://articleextractor.org/pages/17594/kyu_inxs_ver01/sn86069395/1901/07/09/ed-1/seq-6/1","Kentucky","17594_0",1511,"Hopkinsville, Kentucky", -87.488619,  36.865601
"2343",2343,459690,17595,0,"sn83030272","The sun ","New York ","N.Y.]) 1833-1916",NA,1899, 7,21,"seq-7","ed-1",1,"https://articleextractor.org/pages/17595/nn_rumi_ver01/sn83030272/1899/07/21/ed-1/seq-7/1","New York","17595_0",1512,"New York , New York", -74.005973,  40.712775
"2344",2344,333133,17596,0,"sn85034375","The Grenada sentinel ","Grenada",NA," Miss.)",1899,11,11,"seq-2","ed-1",1,"https://articleextractor.org/pages/17596/msar_eyelet_ver02/sn85034375/1899/11/11/ed-1/seq-2/1","Mississippi","17596_0",1513,"Grenada, Mississippi", -89.808419,  33.769005
"2345",2345,333136,17596,1,"sn85034375","The Grenada sentinel ","Grenada",NA," Miss.)",1899,11,11,"seq-2","ed-1",1,"https://articleextractor.org/pages/17596/msar_eyelet_ver02/sn85034375/1899/11/11/ed-1/seq-2/1","Mississippi","17596_1",1514,"Grenada, Mississippi", -89.808419,  33.769005
"2346",2346,333137,17596,2,"sn85034375","The Grenada sentinel ","Grenada",NA," Miss.)",1899,11,11,"seq-2","ed-1",1,"https://articleextractor.org/pages/17596/msar_eyelet_ver02/sn85034375/1899/11/11/ed-1/seq-2/1","Mississippi","17596_2",1515,"Grenada, Mississippi", -89.808419,  33.769005
"2347",2347,333140,17596,3,"sn85034375","The Grenada sentinel ","Grenada",NA," Miss.)",1899,11,11,"seq-2","ed-1",1,"https://articleextractor.org/pages/17596/msar_eyelet_ver02/sn85034375/1899/11/11/ed-1/seq-2/1","Mississippi","17596_3",1516,"Grenada, Mississippi", -89.808419,  33.769005
"2348",2348,463349,17597,0,"sn84022060","The silver state ","Unionville",NA," Nev...)",1899, 5,23,"seq-1","ed-1",1,"https://articleextractor.org/pages/17597/nvln_carlin_ver01/sn84022060/1899/05/23/ed-1/seq-1/1","Nevada","17597_0",1517,"Unionville, Nevada",-118.120695,  40.445463
"2349",2349,693294,17598,0,"sn85033255","River Falls journal ","River Falls",NA," Pi...)",1899, 4,27,"seq-2","ed-1",1,"https://articleextractor.org/pages/17598/whi_hegmeister_ver01/sn85033255/1899/04/27/ed-1/seq-2/1","Wisconsin","17598_0",1518,"River Falls, Wisconsin", -92.623808,  44.861356
"2350",2350,693297,17598,1,"sn85033255","River Falls journal ","River Falls",NA," Pi...)",1899, 4,27,"seq-2","ed-1",1,"https://articleextractor.org/pages/17598/whi_hegmeister_ver01/sn85033255/1899/04/27/ed-1/seq-2/1","Wisconsin","17598_1",1519,"River Falls, Wisconsin", -92.623808,  44.861356
"2351",2351,685935,17599,0,"sn87093056","Adams County news ","Ritzville",NA," Wash...)",1899,11, 1,"seq-1","ed-1",1,"https://articleextractor.org/pages/17599/wa_hoh_ver01/sn87093056/1899/11/01/ed-1/seq-1/1","Washington","17599_0",1520,"Ritzville, Washington",-118.379975,  47.127372
"2352",2352,688958,17600,0,"sn85040614","Eagle River review ","Eagle River",NA," Wi...)",1899, 6,29,"seq-2","ed-1",1,"https://articleextractor.org/pages/17600/whi_arbutus_ver01/sn85040614/1899/06/29/ed-1/seq-2/1","Wisconsin","17600_0",1521,"Eagle River, Wisconsin", -89.244299,  45.917176
"2353",2353,351537,17601,0,"sn84022835","The Red Cloud chief ","Red Cloud",NA," Webs...)",1899, 1,13,"seq-3","ed-1",1,"https://articleextractor.org/pages/17601/nbu_dunning_ver01/sn84022835/1899/01/13/ed-1/seq-3/1","Nebraska","17601_0",1522,"Red Cloud, Nebraska", -98.519589,  40.089005
"2354",2354,296942,17602,0,"sn00065127","Dakota farmers' leader. ","Canton",NA," S.D.)",1898,12, 2,"seq-3","ed-1",1,"https://articleextractor.org/pages/17602/mnhi_volvo_ver01/sn00065127/1898/12/02/ed-1/seq-3/1","South Dakota","17602_0",1523,"Canton, South Dakota", -99.901813,  43.969515
"2355",2355,296957,17602,1,"sn00065127","Dakota farmers' leader. ","Canton",NA," S.D.)",1898,12, 2,"seq-3","ed-1",1,"https://articleextractor.org/pages/17602/mnhi_volvo_ver01/sn00065127/1898/12/02/ed-1/seq-3/1","South Dakota","17602_1",1524,"Canton, South Dakota", -99.901813,  43.969515
"2356",2356,347391,17603,0,"sn84036012","The Anaconda standard ","Anaconda",NA," Mont.)",1899,11,26,"seq-1","ed-1",1,"https://articleextractor.org/pages/17603/mthi_nuthatch_ver01/sn84036012/1899/11/26/ed-1/seq-1/1","Montana","17603_0",1525,"Anaconda, Montana",-112.947836,  46.126300
"2357",2357, 65807,17604,0,"sn85047097","The Independent ","Honolulu",NA," H.I.)",1899, 8,16,"seq-3","ed-1",1,"https://articleextractor.org/pages/17604/hihouml_butterfly_ver01/sn85047097/1899/08/16/ed-1/seq-3/1","Hawaii","17604_0",1526,"Honolulu, Hawaii",-157.858140,  21.309884
"2358",2358, 65805,17604,1,"sn85047097","The Independent ","Honolulu",NA," H.I.)",1899, 8,16,"seq-3","ed-1",1,"https://articleextractor.org/pages/17604/hihouml_butterfly_ver01/sn85047097/1899/08/16/ed-1/seq-3/1","Hawaii","17604_1",1527,"Honolulu, Hawaii",-157.858140,  21.309884
"2359",2359,338851,17605,0,"sn87065046","The weekly Corinthian. ","Corinth",NA," Miss.)",1901, 8, 7,"seq-6","ed-1",5,"https://articleextractor.org/pages/17605/msar_karakul_ver02/sn87065046/1901/08/07/ed-1/seq-6/5","Mississippi","17605_0",1528,"Corinth, Mississippi", -88.522270,  34.934255
"2360",2360,171140,17606,0,"sn84024055","The broad ax ","Salt Lake City",NA,"...)",1899, 5, 2,"seq-1","ed-1",1,"https://articleextractor.org/pages/17606/iune_charlie_ver01/sn84024055/1899/05/02/ed-1/seq-1/1","Illinois","17606_0",1529,"Salt Lake City, Illinois", -89.398528,  40.633125
"2361",2361,528875,17607,0,"sn99062034","The Madison daily leader ","Madison",NA," S.D.)",1899, 6,19,"seq-1","ed-1",1,"https://articleextractor.org/pages/17607/sdhi_eigg_ver01/sn99062034/1899/06/19/ed-1/seq-1/1","South Dakota","17607_0",1530,"Madison, South Dakota", -97.113950,  44.006085
"2362",2362,377095,17608,0,"sn91068367","The semi-weekly messenger ","Wilmington",NA," N.C...)",1899, 5, 2,"seq-4","ed-1",1,"https://articleextractor.org/pages/17608/ncu_green_ver01/sn91068367/1899/05/02/ed-1/seq-4/1","North Carolina","17608_0",1531,"Wilmington, North Carolina", -77.886812,  34.210389
"2363",2363,537872,17609,0,"sn2001063112","The Mitchell capital. ","Mitchell",NA," Dakot...)",1899, 7,21,"seq-3","ed-1",1,"https://articleextractor.org/pages/17609/sdhi_goshawk_ver03/sn2001063112/1899/07/21/ed-1/seq-3/1","South Dakota","17609_0",1532,"Mitchell, South Dakota", -98.029799,  43.709428
"2364",2364,189649,17610,0,"sn84029696","Free press ","Hays",NA," Kan.)",1899, 4, 1,"seq-2","ed-1",1,"https://articleextractor.org/pages/17610/khi_douglas_ver01/sn84029696/1899/04/01/ed-1/seq-2/1","Kansas","17610_0",1533,"Hays, Kansas", -99.326770,  38.879178
"2365",2365,189656,17610,1,"sn84029696","Free press ","Hays",NA," Kan.)",1899, 4, 1,"seq-2","ed-1",1,"https://articleextractor.org/pages/17610/khi_douglas_ver01/sn84029696/1899/04/01/ed-1/seq-2/1","Kansas","17610_1",1534,"Hays, Kansas", -99.326770,  38.879178
"2366",2366,190781,17611,0,"sn83040198","Barton County democrat ","Great Bend",NA," Kan...)",1899, 6,23,"seq-2","ed-1",1,"https://articleextractor.org/pages/17611/khi_finney_ver02/sn83040198/1899/06/23/ed-1/seq-2/1","Kansas","17611_0",1535,"Great Bend, Kansas", -98.764807,  38.364457
"2367",2367,190785,17611,1,"sn83040198","Barton County democrat ","Great Bend",NA," Kan...)",1899, 6,23,"seq-2","ed-1",1,"https://articleextractor.org/pages/17611/khi_finney_ver02/sn83040198/1899/06/23/ed-1/seq-2/1","Kansas","17611_1",1536,"Great Bend, Kansas", -98.764807,  38.364457
"2368",2368,190789,17611,2,"sn83040198","Barton County democrat ","Great Bend",NA," Kan...)",1899, 6,23,"seq-2","ed-1",1,"https://articleextractor.org/pages/17611/khi_finney_ver02/sn83040198/1899/06/23/ed-1/seq-2/1","Kansas","17611_2",1537,"Great Bend, Kansas", -98.764807,  38.364457
"2369",2369,196206,17612,0,"sn82016014","The Topeka state journal ","Topeka",NA," Kansas)",1899,12, 5,"seq-2","ed-1",1,"https://articleextractor.org/pages/17612/khi_jesse_ver01/sn82016014/1899/12/05/ed-1/seq-2/1","Kansas","17612_0",1538,"Topeka, Kansas", -95.675158,  39.047345
"2370",2370,622017,17613,0,"sn83045555","Deseret evening news ","Great Salt Lake",NA,NA,1899, 5,23,"seq-1","ed-1",1,"https://articleextractor.org/pages/17613/uuml_hornacek_ver01/sn83045555/1899/05/23/ed-1/seq-1/1","Utah","17613_0",1539,"Great Salt Lake, Utah",-112.476829,  41.115791
"2371",2371,189675,17615,0,"sn84029696","Free press ","Hays",NA," Kan.)",1899, 8,12,"seq-2","ed-1",1,"https://articleextractor.org/pages/17615/khi_douglas_ver01/sn84029696/1899/08/12/ed-1/seq-2/1","Kansas","17615_0",1540,"Hays, Kansas", -99.326770,  38.879178
"2372",2372,325142,17616,0,"sn85034374","The Greenville times ","Greenville",NA," Mis...)",1899,11, 4,"seq-6","ed-1",1,"https://articleextractor.org/pages/17616/msar_braeburn_ver01/sn85034374/1899/11/04/ed-1/seq-6/1","Mississippi","17616_0",1541,"Greenville, Mississippi", -91.037703,  33.399661
"2373",2373,324786,17616,1,"sn85034374","The Greenville times ","Greenville",NA," Mis...)",1899,11, 4,"seq-6","ed-1",1,"https://articleextractor.org/pages/17616/msar_braeburn_ver01/sn85034374/1899/11/04/ed-1/seq-6/1","Mississippi","17616_1",1542,"Greenville, Mississippi", -91.037703,  33.399661
"2374",2374,224163,17617,0,"sn85052141","The Hickman courier ","Hickman",NA," Ky.)",1900, 6, 8,"seq-2","ed-1",1,"https://articleextractor.org/pages/17617/kyu_kinks_ver01/sn85052141/1900/06/08/ed-1/seq-2/1","Kentucky","17617_0",1543,"Hickman, Kentucky", -89.186179,  36.571172
"2375",2375,488315,17618,0,"sn87076843","Perrysburg journal. ","Perrysburg",NA," Woo...)",1900, 3,23,"seq-2","ed-1",1,"https://articleextractor.org/pages/17618/ohi_foxtrot_ver01/sn87076843/1900/03/23/ed-1/seq-2/1","Ohio","17618_0",1544,"Perrysburg, Ohio", -83.627157,  41.556996
"2376",2376,488317,17618,1,"sn87076843","Perrysburg journal. ","Perrysburg",NA," Woo...)",1900, 3,23,"seq-2","ed-1",1,"https://articleextractor.org/pages/17618/ohi_foxtrot_ver01/sn87076843/1900/03/23/ed-1/seq-2/1","Ohio","17618_1",1545,"Perrysburg, Ohio", -83.627157,  41.556996
"2377",2377,630384,17619,0,"sn85038614","Richmond dispatch ","Richmond",NA," Va.)",1900, 8,29,"seq-6","ed-1",1,"https://articleextractor.org/pages/17619/vi_darwin_ver01/sn85038614/1900/08/29/ed-1/seq-6/1","Virginia","17619_0",1546,"Richmond, Virginia", -77.436048,  37.540725
"2378",2378,380189,17620,0,"sn91068402","The gold leaf ","Henderson",NA," N.C.)",1900,12,27,"seq-2","ed-1",1,"https://articleextractor.org/pages/17620/ncu_haw_ver01/sn91068402/1900/12/27/ed-1/seq-2/1","North Carolina","17620_0",1547,"Henderson, North Carolina", -78.402691,  36.327266
"2379",2379,115557,17621,0,"sn87057928","Audubon Republican ","Audubon",NA," Iowa)",1899, 8, 3,"seq-2","ed-1",1,"https://articleextractor.org/pages/17621/iahi_gardevoir_ver02/sn87057928/1899/08/03/ed-1/seq-2/1","Iowa","17621_0",1548,"Audubon, Iowa", -94.932487,  41.718042
"2380",2380,115562,17621,1,"sn87057928","Audubon Republican ","Audubon",NA," Iowa)",1899, 8, 3,"seq-2","ed-1",1,"https://articleextractor.org/pages/17621/iahi_gardevoir_ver02/sn87057928/1899/08/03/ed-1/seq-2/1","Iowa","17621_1",1549,"Audubon, Iowa", -94.932487,  41.718042
"2381",2381,447458,17622,0,"sn84020630","Santa Fe new Mexican ","Santa Fe",NA," N.M.)",1900,11,16,"seq-1","ed-1",1,"https://articleextractor.org/pages/17622/nmu_fleming_ver01/sn84020630/1900/11/16/ed-1/seq-1/1","New Mexico","17622_0",1550,"Santa Fe, New Mexico",-105.937799,  35.686975
"2382",2382,447460,17622,1,"sn84020630","Santa Fe new Mexican ","Santa Fe",NA," N.M.)",1900,11,16,"seq-1","ed-1",1,"https://articleextractor.org/pages/17622/nmu_fleming_ver01/sn84020630/1900/11/16/ed-1/seq-1/1","New Mexico","17622_1",1551,"Santa Fe, New Mexico",-105.937799,  35.686975
"2383",2383,447464,17622,2,"sn84020630","Santa Fe new Mexican ","Santa Fe",NA," N.M.)",1900,11,16,"seq-1","ed-1",1,"https://articleextractor.org/pages/17622/nmu_fleming_ver01/sn84020630/1900/11/16/ed-1/seq-1/1","New Mexico","17622_2",1552,"Santa Fe, New Mexico",-105.937799,  35.686975
"2384",2384,447468,17622,3,"sn84020630","Santa Fe new Mexican ","Santa Fe",NA," N.M.)",1900,11,16,"seq-1","ed-1",1,"https://articleextractor.org/pages/17622/nmu_fleming_ver01/sn84020630/1900/11/16/ed-1/seq-1/1","New Mexico","17622_3",1553,"Santa Fe, New Mexico",-105.937799,  35.686975
"2385",2385,348343,17624,0,"2018270203","The Loup City northwestern ","Loup City",NA," Neb.)",1900,11, 9,"seq-3","ed-1",1,"https://articleextractor.org/pages/17624/nbu_ancientbison_ver01/2018270203/1900/11/09/ed-1/seq-3/1","Nebraska","17624_0",1554,"Loup City, Nebraska", -98.966753,  41.275565
"2386",2386,356129,17625,0,"sn95070060","The Norfolk weekly news. ","Norfolk",NA," Neb.)",1900, 5,17,"seq-1","ed-1",1,"https://articleextractor.org/pages/17625/nbu_indianola_ver01/sn95070060/1900/05/17/ed-1/seq-1/1","Nebraska","17625_0",1555,"Norfolk, Nebraska", -97.416817,  42.032717
"2387",2387,155419,17626,0,"sn82015679","The Indianapolis journal ","Indianapolis ","I...)",NA,1899, 6,21,"seq-2","ed-1",1,"https://articleextractor.org/pages/17626/in_beveridge_ver01/sn82015679/1899/06/21/ed-1/seq-2/1","Indiana","17626_0",1556,"Indianapolis , Indiana", -86.158068,  39.768403
"2388",2388,465330,17627,0,"sn86076321","Gardnerville record. ","Gardnerville",NA," N...)",1900, 2, 6,"seq-1","ed-1",1,"https://articleextractor.org/pages/17627/nvln_jackpot_ver01/sn86076321/1900/02/06/ed-1/seq-1/1","Nevada","17627_0",1557,"Gardnerville, Nevada",-119.749622,  38.941296
"2389",2389,465333,17627,1,"sn86076321","Gardnerville record. ","Gardnerville",NA," N...)",1900, 2, 6,"seq-1","ed-1",1,"https://articleextractor.org/pages/17627/nvln_jackpot_ver01/sn86076321/1900/02/06/ed-1/seq-1/1","Nevada","17627_1",1558,"Gardnerville, Nevada",-119.749622,  38.941296
"2390",2390,459735,17628,0,"sn83030272","The sun ","New York ","N.Y.]) 1833-1916",NA,1899, 8, 4,"seq-1","ed-1",1,"https://articleextractor.org/pages/17628/nn_rumi_ver01/sn83030272/1899/08/04/ed-1/seq-1/1","New York","17628_0",1559,"New York , New York", -74.005973,  40.712775
"2391",2391, 37344,17629,0,"sn83030214","New-York tribune ","New York ","N.Y.])",NA,1901, 6, 1,"seq-2","ed-1",3,"https://articleextractor.org/pages/17629/dlc_austria_ver01/sn83030214/1901/06/01/ed-1/seq-2/3","New York","17629_0",1560,"New York , New York", -74.005973,  40.712775
"2392",2392,245684,17630,0,"sn89081128","New Ulm review. ","New Ulm",NA," Brown ...)",1899, 6,14,"seq-2","ed-1",1,"https://articleextractor.org/pages/17630/mnhi_audi_ver01/sn89081128/1899/06/14/ed-1/seq-2/1","Minnesota","17630_0",1561,"New Ulm, Minnesota", -94.459302,  44.314439
"2393",2393,548637,17631,0,"sn97065832","The Black Hills union ","Rapid City",NA," Pen...)",1899, 8,18,"seq-2","ed-1",1,"https://articleextractor.org/pages/17631/sdhi_jayhawk_ver01/sn97065832/1899/08/18/ed-1/seq-2/1","South Dakota","17631_0",1562,"Rapid City, South Dakota",-103.231015,  44.080543
"2394",2394,548576,17631,1,"sn97065832","The Black Hills union ","Rapid City",NA," Pen...)",1899, 8,18,"seq-2","ed-1",1,"https://articleextractor.org/pages/17631/sdhi_jayhawk_ver01/sn97065832/1899/08/18/ed-1/seq-2/1","South Dakota","17631_1",1563,"Rapid City, South Dakota",-103.231015,  44.080543
"2395",2395,526449,17632,0,"sn2001063133","Turner County herald. ","Hurley",NA," Dakota ...)",1901, 3,14,"seq-6","ed-1",1,"https://articleextractor.org/pages/17632/sdhi_eagle_ver01/sn2001063133/1901/03/14/ed-1/seq-6/1","South Dakota","17632_0",1564,"Hurley, South Dakota", -97.089220,  43.283040
"2396",2396,625269,17634,0,"sn85058130","The Salt Lake herald ","Salt Lake City ",NA,NA,1901, 4, 8,"seq-7","ed-1",1,"https://articleextractor.org/pages/17634/uuml_two_ver01/sn85058130/1901/04/08/ed-1/seq-7/1","Utah","17634_0",1565,"Salt Lake City , Utah",-111.891047,  40.760779
"2397",2397,280897,17635,0,"sn90059523","The Saint Paul globe. ","St. Paul",NA," Minn.)",1899, 7,10,"seq-1","ed-1",1,"https://articleextractor.org/pages/17635/mnhi_lanesboro_ver01/sn90059523/1899/07/10/ed-1/seq-1/1","Minnesota","17635_0",1566,"St. Paul, Minnesota", -93.089958,  44.953703
"2398",2398,280900,17635,1,"sn90059523","The Saint Paul globe. ","St. Paul",NA," Minn.)",1899, 7,10,"seq-1","ed-1",1,"https://articleextractor.org/pages/17635/mnhi_lanesboro_ver01/sn90059523/1899/07/10/ed-1/seq-1/1","Minnesota","17635_1",1567,"St. Paul, Minnesota", -93.089958,  44.953703
"2399",2399,280903,17635,2,"sn90059523","The Saint Paul globe. ","St. Paul",NA," Minn.)",1899, 7,10,"seq-1","ed-1",1,"https://articleextractor.org/pages/17635/mnhi_lanesboro_ver01/sn90059523/1899/07/10/ed-1/seq-1/1","Minnesota","17635_2",1568,"St. Paul, Minnesota", -93.089958,  44.953703
"2400",2400, 65054,17637,0,"sn90052410","The Brunswick times ","Brunswick",NA," Ga.)",1899, 6, 6,"seq-4","ed-1",1,"https://articleextractor.org/pages/17637/gu_inspector_ver01/sn90052410/1899/06/06/ed-1/seq-4/1","Georgia","17637_0",1569,"Brunswick, Georgia", -81.487816,  31.151092
"2401",2401,635126,17638,0,"sn85025007","Alexandria gazette ","Alexandria",NA," D.C...)",1909,11, 5,"seq-2","ed-1",1,"https://articleextractor.org/pages/17638/vi_greenday_ver01/sn85025007/1909/11/05/ed-1/seq-2/1","District of Columbia","17638_0",1570,"Alexandria, District of Columbia", -77.046921,  38.804836
"2402",2402,635129,17638,1,"sn85025007","Alexandria gazette ","Alexandria",NA," D.C...)",1909,11, 5,"seq-2","ed-1",1,"https://articleextractor.org/pages/17638/vi_greenday_ver01/sn85025007/1909/11/05/ed-1/seq-2/1","District of Columbia","17638_1",1571,"Alexandria, District of Columbia", -77.046921,  38.804836
"2403",2403,441855,17639,0,"sn85035524","The Penn's Grove record ","Penn's Grove",NA," S...)",1901,10,11,"seq-1","ed-1",1,"https://articleextractor.org/pages/17639/njr_irene_ver02/sn85035524/1901/10/11/ed-1/seq-1/1","New Jersey","17639_0",1572,"Penn's Grove, New Jersey", -75.467973,  39.729558
"2404",2404, 60835,17640,0,"sn84027621","The Ocala evening star ","Ocala",NA," Fla.)",1909, 6, 7,"seq-2","ed-1",1,"https://articleextractor.org/pages/17640/fu_fifteen_ver01/sn84027621/1909/06/07/ed-1/seq-2/1","Florida","17640_0",1573,"Ocala, Florida", -82.140092,  29.187199
"2405",2405,450530,17641,0,"sn84020630","Santa Fe new Mexican ","Santa Fe",NA," N.M.)",1909, 9,23,"seq-7","ed-1",1,"https://articleextractor.org/pages/17641/nmu_irving_ver01/sn84020630/1909/09/23/ed-1/seq-7/1","New Mexico","17641_0",1574,"Santa Fe, New Mexico",-105.937799,  35.686975
"2406",2406,312268,17642,0,"sn89067273","Mexico Missouri message. ","Mexico",NA," Audrain...)",1909,12,30,"seq-2","ed-1",1,"https://articleextractor.org/pages/17642/mohi_henri_ver01/sn89067273/1909/12/30/ed-1/seq-2/1","Missouri","17642_0",1575,"Mexico, Missouri", -91.887271,  39.173065
